-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   62 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1363.86 ;     0.00 ;     0.00 ;     0.00 ;    3875.14 ;    -     ;    -     ;     0.00 ;   4764.8 ;      34762.97 ;    67.36 ;      37315.94 ;    72.31 ;  101.99 ;
   6 ;   62 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2703.22 ;     0.00 ;     0.00 ;     0.00 ;    3491.06 ;    -     ;    -     ;     0.00 ;   4764.8 ;      34762.97 ;    67.36 ;      37315.94 ;    72.31 ;   90.41 ;
   6 ;   62 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11751.1 ;      11311.11 ;    79.65 ;      11002.88 ;    77.48 ;    0.00 ;
   6 ;   62 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11751.1 ;      11311.11 ;    79.65 ;      11002.88 ;    77.48 ;    0.00 ;
   6 ;   62 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11751.1 ;      11311.11 ;    79.65 ;      11002.88 ;    77.48 ;    0.00 ;
   6 ;   62 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11751.1 ;      11311.11 ;    79.65 ;      11002.88 ;    77.48 ;    0.00 ;
   6 ;   62 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   62 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   62 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   62 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   63 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 33991.59 ;     7.83 ;     0.00 ;     0.00 ;    7119.74 ;  1900.00 ;  6412.92 ;     0.00 ;  45297.6 ;     110723.28 ;    54.19 ;     123005.74 ;    60.20 ;  120.51 ;
   6 ;   63 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 32492.06 ;   113.83 ;     0.00 ;     0.00 ;    5469.47 ;  1900.00 ;  5865.27 ;     0.00 ;  45297.6 ;     110723.28 ;    54.19 ;     123005.74 ;    60.20 ;  120.51 ;
   6 ;   63 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23810.52 ;   115.60 ;     0.00 ;     0.00 ;    5027.68 ;  1900.00 ;  4207.96 ;     0.00 ;  45297.6 ;     110723.28 ;    54.19 ;     123005.74 ;    60.20 ;  115.11 ;
   6 ;   63 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 28383.91 ;    86.94 ;     0.00 ;     0.00 ;    5673.34 ;  1900.00 ;  5149.60 ;     0.00 ;  45297.6 ;     110723.28 ;    54.19 ;     123005.74 ;    60.20 ;   90.51 ;
   6 ;   63 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2272.57 ;     0.00 ;     0.00 ;     0.00 ;    9265.23 ;    -     ;    -     ;     0.00 ;   1378.9 ;       5518.42 ;    27.73 ;       6024.23 ;    30.28 ;  120.51 ;
   6 ;   63 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1722.68 ;     0.00 ;     0.00 ;     0.00 ;    8239.62 ;    -     ;    -     ;     0.00 ;   1378.9 ;       5518.42 ;    27.73 ;       6024.23 ;    30.28 ;  120.51 ;
   6 ;   63 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   659.81 ;     0.00 ;     0.00 ;     0.00 ;    6339.39 ;    -     ;    -     ;     0.00 ;   1378.9 ;       5518.42 ;    27.73 ;       6024.23 ;    30.28 ;  115.11 ;
   6 ;   63 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1315.82 ;     0.00 ;     0.00 ;     0.00 ;    7523.38 ;    -     ;    -     ;     0.00 ;   1378.9 ;       5518.42 ;    27.73 ;       6024.23 ;    30.28 ;   90.51 ;
   6 ;   63 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5683.97 ;     0.00 ;     0.00 ;     0.00 ;    1715.03 ;    -     ;    -     ;     0.00 ;   6617.9 ;      34762.97 ;    67.36 ;      38781.43 ;    75.15 ;  119.82 ;
   6 ;   63 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5067.54 ;     0.00 ;     0.00 ;     0.00 ;    1944.86 ;    -     ;    -     ;     0.00 ;   6617.9 ;      34762.97 ;    67.36 ;      38781.43 ;    75.15 ;  119.82 ;
   6 ;   63 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1763.13 ;     0.00 ;     0.00 ;     0.00 ;    3475.87 ;    -     ;    -     ;     0.00 ;   6617.9 ;      34762.97 ;    67.36 ;      38781.43 ;    75.15 ;  115.11 ;
   6 ;   63 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3515.86 ;     0.00 ;     0.00 ;     0.00 ;    2678.42 ;    -     ;    -     ;     0.00 ;   6617.9 ;      34762.97 ;    67.36 ;      38781.43 ;    75.15 ;   90.41 ;
   6 ;   63 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12390.7 ;      11311.11 ;    79.65 ;      11029.06 ;    77.67 ;    0.00 ;
   6 ;   63 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12390.7 ;      11311.11 ;    79.65 ;      11029.06 ;    77.67 ;    0.00 ;
   6 ;   63 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12390.7 ;      11311.11 ;    79.65 ;      11029.06 ;    77.67 ;    0.00 ;
   6 ;   63 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12390.7 ;      11311.11 ;    79.65 ;      11029.06 ;    77.67 ;    0.00 ;
   6 ;   63 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   63 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   63 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   63 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   64 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 32026.44 ;     0.00 ;     0.00 ;     0.00 ;    9115.16 ;  1900.00 ;  6412.92 ;     0.00 ;  49185.5 ;     110723.28 ;    54.19 ;     126415.49 ;    61.87 ;   96.35 ;
   6 ;   64 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 29285.27 ;    18.69 ;     0.00 ;     0.00 ;    8619.22 ;  1900.00 ;  5865.27 ;     0.00 ;  49185.5 ;     110723.28 ;    54.19 ;     126415.49 ;    61.87 ;   96.01 ;
   6 ;   64 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3115.67 ;   393.00 ; 23070.71 ;   115.60 ;     0.00 ;     0.00 ;    6190.22 ;  1900.00 ;  4207.96 ;     0.00 ;  49185.5 ;     110723.28 ;    54.19 ;     126415.49 ;    61.87 ;   91.77 ;
   6 ;   64 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3319.21 ;   393.00 ; 26782.04 ;    64.04 ;     0.00 ;     0.00 ;    7489.85 ;  1900.00 ;  5149.60 ;     0.00 ;  49185.5 ;     110723.28 ;    54.19 ;     126415.49 ;    61.87 ;   90.51 ;
   6 ;   64 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4098.71 ;     0.00 ;     0.00 ;     0.00 ;    7439.09 ;    -     ;    -     ;     0.00 ;   4089.3 ;       5518.42 ;    27.73 ;       8147.10 ;    40.95 ;   96.35 ;
   6 ;   64 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2244.26 ;     0.00 ;     0.00 ;     0.00 ;    7718.04 ;    -     ;    -     ;     0.00 ;   4089.3 ;       5518.42 ;    27.73 ;       8147.10 ;    40.95 ;   96.01 ;
   6 ;   64 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   900.86 ;     0.00 ;     0.00 ;     0.00 ;    6098.34 ;    -     ;    -     ;     0.00 ;   4089.3 ;       5518.42 ;    27.73 ;       8147.10 ;    40.95 ;   91.77 ;
   6 ;   64 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2034.19 ;     0.00 ;     0.00 ;     0.00 ;    6805.01 ;    -     ;    -     ;     0.00 ;   4089.3 ;       5518.42 ;    27.73 ;       8147.10 ;    40.95 ;   90.51 ;
   6 ;   64 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5142.98 ;     0.00 ;     0.00 ;     0.00 ;    2256.02 ;    -     ;    -     ;     0.00 ;   6821.2 ;      34762.97 ;    67.36 ;      39149.58 ;    75.86 ;   96.35 ;
   6 ;   64 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4484.39 ;     0.00 ;     0.00 ;     0.00 ;    2528.01 ;    -     ;    -     ;     0.00 ;   6821.2 ;      34762.97 ;    67.36 ;      39149.58 ;    75.86 ;   96.01 ;
   6 ;   64 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1359.41 ;     0.00 ;     0.00 ;     0.00 ;    3879.59 ;    -     ;    -     ;     0.00 ;   6821.2 ;      34762.97 ;    67.36 ;      39149.58 ;    75.86 ;   91.77 ;
   6 ;   64 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3036.81 ;     0.00 ;     0.00 ;     0.00 ;    3157.47 ;    -     ;    -     ;     0.00 ;   6821.2 ;      34762.97 ;    67.36 ;      39149.58 ;    75.86 ;   90.41 ;
   6 ;   64 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12391.0 ;      11311.11 ;    79.65 ;      11053.97 ;    77.84 ;    0.00 ;
   6 ;   64 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12391.0 ;      11311.11 ;    79.65 ;      11053.97 ;    77.84 ;    0.00 ;
   6 ;   64 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12391.0 ;      11311.11 ;    79.65 ;      11053.97 ;    77.84 ;    0.00 ;
   6 ;   64 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12391.0 ;      11311.11 ;    79.65 ;      11053.97 ;    77.84 ;    0.00 ;
   6 ;   64 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   64 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   64 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   64 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   65 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 31810.41 ;    56.93 ;     0.00 ;     0.00 ;    9388.11 ;  1900.00 ;  6412.92 ;     0.00 ;  46326.5 ;     110723.28 ;    54.19 ;     125043.27 ;    61.20 ;  108.15 ;
   6 ;   65 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 30255.82 ;   115.60 ;     0.00 ;     0.00 ;    7745.58 ;  1900.00 ;  5865.27 ;     0.00 ;  46326.5 ;     110723.28 ;    54.19 ;     125043.27 ;    61.20 ;  108.14 ;
   6 ;   65 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23673.91 ;   115.60 ;     0.00 ;     0.00 ;    5164.29 ;  1900.00 ;  4207.96 ;     0.00 ;  46326.5 ;     110723.28 ;    54.19 ;     125043.27 ;    61.20 ;  104.77 ;
   6 ;   65 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27250.82 ;   100.21 ;     0.00 ;     0.00 ;    6838.05 ;  1900.00 ;  5149.60 ;     0.00 ;  46326.5 ;     110723.28 ;    54.19 ;     125043.27 ;    61.20 ;   90.51 ;
   6 ;   65 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4664.97 ;     0.00 ;     0.00 ;     0.00 ;    6872.83 ;    -     ;    -     ;     0.00 ;   4185.6 ;       5518.42 ;    27.73 ;       7800.64 ;    39.20 ;  108.15 ;
   6 ;   65 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  3054.96 ;     0.00 ;     0.00 ;     0.00 ;    6907.34 ;    -     ;    -     ;     0.00 ;   4185.6 ;       5518.42 ;    27.73 ;       7800.64 ;    39.20 ;  108.14 ;
   6 ;   65 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1189.29 ;     0.00 ;     0.00 ;     0.00 ;    5809.91 ;    -     ;    -     ;     0.00 ;   4185.6 ;       5518.42 ;    27.73 ;       7800.64 ;    39.20 ;  104.77 ;
   6 ;   65 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2509.96 ;     0.00 ;     0.00 ;     0.00 ;    6329.25 ;    -     ;    -     ;     0.00 ;   4185.6 ;       5518.42 ;    27.73 ;       7800.64 ;    39.20 ;   90.51 ;
   6 ;   65 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4849.67 ;     0.00 ;     0.00 ;     0.00 ;    2549.33 ;    -     ;    -     ;     0.00 ;   5023.5 ;      34762.97 ;    67.36 ;      37628.74 ;    72.92 ;  108.15 ;
   6 ;   65 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4015.69 ;     0.00 ;     0.00 ;     0.00 ;    2996.71 ;    -     ;    -     ;     0.00 ;   5023.5 ;      34762.97 ;    67.36 ;      37628.74 ;    72.92 ;  108.14 ;
   6 ;   65 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1370.25 ;     0.00 ;     0.00 ;     0.00 ;    3868.75 ;    -     ;    -     ;     0.00 ;   5023.5 ;      34762.97 ;    67.36 ;      37628.74 ;    72.92 ;  104.77 ;
   6 ;   65 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2862.77 ;     0.00 ;     0.00 ;     0.00 ;    3331.51 ;    -     ;    -     ;     0.00 ;   5023.5 ;      34762.97 ;    67.36 ;      37628.74 ;    72.92 ;   90.41 ;
   6 ;   65 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12214.0 ;      11311.11 ;    79.65 ;      11046.87 ;    77.79 ;    0.00 ;
   6 ;   65 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12214.0 ;      11311.11 ;    79.65 ;      11046.87 ;    77.79 ;    0.00 ;
   6 ;   65 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12214.0 ;      11311.11 ;    79.65 ;      11046.87 ;    77.79 ;    0.00 ;
   6 ;   65 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12214.0 ;      11311.11 ;    79.65 ;      11046.87 ;    77.79 ;    0.00 ;
   6 ;   65 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   65 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   65 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   65 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   66 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 32581.07 ;     0.00 ;     0.00 ;     0.00 ;    8560.53 ;  1900.00 ;  6412.92 ;     0.00 ;  47852.5 ;     110723.28 ;    54.19 ;     124131.47 ;    60.75 ;   91.77 ;
   6 ;   66 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3425.59 ;   393.00 ; 31163.73 ;     0.00 ;     0.00 ;     0.00 ;    6834.88 ;  1900.00 ;  5865.27 ;     0.00 ;  47852.5 ;     110723.28 ;    54.19 ;     124131.47 ;    60.75 ;   91.77 ;
   6 ;   66 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 23633.10 ;   101.32 ;     0.00 ;     0.00 ;    5720.82 ;  1900.00 ;  4207.96 ;     0.00 ;  47852.5 ;     110723.28 ;    54.19 ;     124131.47 ;    60.75 ;   88.08 ;
   6 ;   66 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3238.86 ;   393.00 ; 27630.79 ;    52.54 ;     0.00 ;     0.00 ;    6709.94 ;  1900.00 ;  5149.60 ;     0.00 ;  47852.5 ;     110723.28 ;    54.19 ;     124131.47 ;    60.75 ;   90.51 ;
   6 ;   66 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3221.85 ;     0.00 ;     0.00 ;     0.00 ;    8315.95 ;    -     ;    -     ;     0.00 ;   2061.5 ;       5518.42 ;    27.73 ;       6205.31 ;    31.19 ;   91.77 ;
   6 ;   66 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2649.38 ;     0.00 ;     0.00 ;     0.00 ;    7312.92 ;    -     ;    -     ;     0.00 ;   2061.5 ;       5518.42 ;    27.73 ;       6205.31 ;    31.19 ;   91.77 ;
   6 ;   66 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   894.31 ;     0.00 ;     0.00 ;     0.00 ;    6104.89 ;    -     ;    -     ;     0.00 ;   2061.5 ;       5518.42 ;    27.73 ;       6205.31 ;    31.19 ;   88.08 ;
   6 ;   66 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1889.53 ;     0.00 ;     0.00 ;     0.00 ;    6949.67 ;    -     ;    -     ;     0.00 ;   2061.5 ;       5518.42 ;    27.73 ;       6205.31 ;    31.19 ;   90.51 ;
   6 ;   66 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5465.21 ;     0.00 ;     0.00 ;     0.00 ;    1933.79 ;    -     ;    -     ;     0.00 ;   8096.5 ;      34762.97 ;    67.36 ;      39774.13 ;    77.07 ;   89.50 ;
   6 ;   66 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4878.61 ;     0.00 ;     0.00 ;     0.00 ;    2133.79 ;    -     ;    -     ;     0.00 ;   8096.5 ;      34762.97 ;    67.36 ;      39774.13 ;    77.07 ;   89.50 ;
   6 ;   66 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2221.76 ;     0.00 ;     0.00 ;     0.00 ;    3017.24 ;    -     ;    -     ;     0.00 ;   8096.5 ;      34762.97 ;    67.36 ;      39774.13 ;    77.07 ;   88.08 ;
   6 ;   66 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3654.88 ;     0.00 ;     0.00 ;     0.00 ;    2539.40 ;    -     ;    -     ;     0.00 ;   8096.5 ;      34762.97 ;    67.36 ;      39774.13 ;    77.07 ;   90.41 ;
   6 ;   66 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  21525.1 ;      11311.11 ;    79.65 ;      11350.25 ;    79.93 ;    0.00 ;
   6 ;   66 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  21525.1 ;      11311.11 ;    79.65 ;      11350.25 ;    79.93 ;    0.00 ;
