***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   87 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1336.56 ;     0.00 ;     0.00 ;     0.00 ;    3902.44 ;    -     ;    -     ;     0.00 ;   6599.3 ;      34827.24 ;    67.49 ;      39056.98 ;    75.68 ;  102.64 ;
   6 ;   87 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2930.57 ;     0.00 ;     0.00 ;     0.00 ;    3263.71 ;    -     ;    -     ;     0.00 ;   6599.3 ;      34827.24 ;    67.49 ;      39056.98 ;    75.68 ;  116.38 ;
   6 ;   87 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14610.8 ;      11132.29 ;    78.39 ;      10824.37 ;    76.23 ;    0.00 ;
   6 ;   87 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14610.8 ;      11132.29 ;    78.39 ;      10824.37 ;    76.23 ;    0.00 ;
   6 ;   87 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14610.8 ;      11132.29 ;    78.39 ;      10824.37 ;    76.23 ;    0.00 ;
   6 ;   87 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14610.8 ;      11132.29 ;    78.39 ;      10824.37 ;    76.23 ;    0.00 ;
   6 ;   87 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   87 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   87 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   87 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   88 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 33222.07 ;    16.51 ;     0.00 ;     0.00 ;    8466.04 ;  1900.00 ;  5790.81 ;     0.00 ;  52166.2 ;     101056.01 ;    49.46 ;     118673.84 ;    58.08 ;   86.23 ;
   6 ;   88 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 30214.18 ;   115.60 ;     0.00 ;     0.00 ;    8317.22 ;  1900.00 ;  5845.81 ;     0.00 ;  52166.2 ;     101056.01 ;    49.46 ;     118673.84 ;    58.08 ;   86.21 ;
   6 ;   88 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 23732.48 ;   115.60 ;     0.00 ;     0.00 ;    5635.72 ;  1900.00 ;  4081.22 ;     0.00 ;  52166.2 ;     101056.01 ;    49.46 ;     118673.84 ;    58.08 ;   81.09 ;
   6 ;   88 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 27642.41 ;    89.60 ;     0.00 ;     0.00 ;    6965.85 ;  1900.00 ;  4916.41 ;     0.00 ;  52166.2 ;     101056.01 ;    49.46 ;     118673.84 ;    58.08 ;  116.38 ;
   6 ;   88 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2965.15 ;     0.00 ;     0.00 ;     0.00 ;    8572.65 ;    -     ;    -     ;     0.00 ;   3916.6 ;       5339.70 ;    26.84 ;       8223.30 ;    41.33 ;   86.23 ;
   6 ;   88 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2191.16 ;     0.00 ;     0.00 ;     0.00 ;    7771.14 ;    -     ;    -     ;     0.00 ;   3916.6 ;       5339.70 ;    26.84 ;       8223.30 ;    41.33 ;   86.21 ;
   6 ;   88 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;   608.66 ;     0.00 ;     0.00 ;     0.00 ;    6507.74 ;    -     ;    -     ;     0.00 ;   3916.6 ;       5339.70 ;    26.84 ;       8223.30 ;    41.33 ;   81.09 ;
   6 ;   88 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   921.93 ;     0.00 ;  1573.66 ;     0.00 ;     0.00 ;     0.00 ;    7326.31 ;    -     ;    -     ;     0.00 ;   3916.6 ;       5339.70 ;    26.84 ;       8223.30 ;    41.33 ;  116.38 ;
   6 ;   88 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4808.69 ;     0.00 ;     0.00 ;     0.00 ;    2590.31 ;    -     ;    -     ;     0.00 ;   7112.5 ;      34827.24 ;    67.49 ;      39610.92 ;    76.76 ;   86.23 ;
   6 ;   88 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3641.31 ;     0.00 ;     0.00 ;     0.00 ;    3371.09 ;    -     ;    -     ;     0.00 ;   7112.5 ;      34827.24 ;    67.49 ;      39610.92 ;    76.76 ;   86.21 ;
   6 ;   88 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1418.08 ;     0.00 ;     0.00 ;     0.00 ;    3820.92 ;    -     ;    -     ;     0.00 ;   7112.5 ;      34827.24 ;    67.49 ;      39610.92 ;    76.76 ;   81.09 ;
   6 ;   88 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2794.78 ;     0.00 ;     0.00 ;     0.00 ;    3399.51 ;    -     ;    -     ;     0.00 ;   7112.5 ;      34827.24 ;    67.49 ;      39610.92 ;    76.76 ;  116.38 ;
   6 ;   88 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  1297.18 ;     0.00 ; 17811.72 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  18109.2 ;      11132.29 ;    78.39 ;      11017.50 ;    77.59 ;   82.48 ;
   6 ;   88 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  1026.30 ;     0.00 ; 17996.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  18109.2 ;      11132.29 ;    78.39 ;      11017.50 ;    77.59 ;   82.48 ;
   6 ;   88 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  1026.30 ;     0.00 ; 15234.17 ;     0.00 ;     0.00 ;     0.00 ;  -10855.27 ;    -     ;    -     ;     0.00 ;  18109.2 ;      11132.29 ;    78.39 ;      11017.50 ;    77.59 ;   81.09 ;
   6 ;   88 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  1097.36 ;     0.00 ; 16515.72 ;     0.00 ;     0.00 ;     0.00 ;  -11887.92 ;    -     ;    -     ;     0.00 ;  18109.2 ;      11132.29 ;    78.39 ;      11017.50 ;    77.59 ;    0.00 ;
   6 ;   88 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   82.48 ;
   6 ;   88 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   82.48 ;
   6 ;   88 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   81.09 ;
   6 ;   88 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   89 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 31844.87 ;     0.00 ;     0.00 ;     0.00 ;    9296.73 ;  1900.00 ;  5790.81 ;     0.00 ;  46674.3 ;     101056.01 ;    49.46 ;     115230.07 ;    56.40 ;  116.21 ;
   6 ;   89 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 29826.14 ;    83.22 ;     0.00 ;     0.00 ;    8142.89 ;  1900.00 ;  5845.81 ;     0.00 ;  46674.3 ;     101056.01 ;    49.46 ;     115230.07 ;    56.40 ;  116.14 ;
   6 ;   89 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22663.60 ;   115.60 ;     0.00 ;     0.00 ;    6174.60 ;  1900.00 ;  4081.22 ;     0.00 ;  46674.3 ;     101056.01 ;    49.46 ;     115230.07 ;    56.40 ;  109.31 ;
   6 ;   89 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 26641.83 ;    78.18 ;     0.00 ;     0.00 ;    7425.00 ;  1900.00 ;  4916.41 ;     0.00 ;  46674.3 ;     101056.01 ;    49.46 ;     115230.07 ;    56.40 ;  116.38 ;
   6 ;   89 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4278.75 ;     0.00 ;     0.00 ;     0.00 ;    7259.05 ;    -     ;    -     ;     0.00 ;   3864.9 ;       5339.70 ;    26.84 ;       7553.71 ;    37.96 ;  116.21 ;
   6 ;   89 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2885.12 ;     0.00 ;     0.00 ;     0.00 ;    7077.18 ;    -     ;    -     ;     0.00 ;   3864.9 ;       5339.70 ;    26.84 ;       7553.71 ;    37.96 ;  116.14 ;
   6 ;   89 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   890.78 ;     0.00 ;     0.00 ;     0.00 ;    6108.42 ;    -     ;    -     ;     0.00 ;   3864.9 ;       5339.70 ;    26.84 ;       7553.71 ;    37.96 ;  109.31 ;
   6 ;   89 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2216.63 ;     0.00 ;     0.00 ;     0.00 ;    6622.57 ;    -     ;    -     ;     0.00 ;   3864.9 ;       5339.70 ;    26.84 ;       7553.71 ;    37.96 ;  116.38 ;
   6 ;   89 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4629.86 ;     0.00 ;     0.00 ;     0.00 ;    2769.14 ;    -     ;    -     ;     0.00 ;   5103.0 ;      34827.24 ;    67.49 ;      37719.51 ;    73.09 ;  116.21 ;
   6 ;   89 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3386.66 ;     0.00 ;     0.00 ;     0.00 ;    3625.74 ;    -     ;    -     ;     0.00 ;   5103.0 ;      34827.24 ;    67.49 ;      37719.51 ;    73.09 ;  116.14 ;
   6 ;   89 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1319.95 ;     0.00 ;     0.00 ;     0.00 ;    3919.05 ;    -     ;    -     ;     0.00 ;   5103.0 ;      34827.24 ;    67.49 ;      37719.51 ;    73.09 ;  109.31 ;
   6 ;   89 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2641.18 ;     0.00 ;     0.00 ;     0.00 ;    3553.10 ;    -     ;    -     ;     0.00 ;   5103.0 ;      34827.24 ;    67.49 ;      37719.51 ;    73.09 ;  116.38 ;
   6 ;   89 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11184.5 ;      11132.29 ;    78.39 ;      10781.16 ;    75.92 ;    0.00 ;
   6 ;   89 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11184.5 ;      11132.29 ;    78.39 ;      10781.16 ;    75.92 ;    0.00 ;
   6 ;   89 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11184.5 ;      11132.29 ;    78.39 ;      10781.16 ;    75.92 ;    0.00 ;
   6 ;   89 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11184.5 ;      11132.29 ;    78.39 ;      10781.16 ;    75.92 ;    0.00 ;
   6 ;   89 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   89 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   89 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   89 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   90 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 32828.24 ;    36.65 ;     0.00 ;     0.00 ;    8350.01 ;  1900.00 ;  5790.81 ;     0.00 ;  51593.3 ;     101056.01 ;    49.46 ;     118913.12 ;    58.20 ;   98.18 ;
   6 ;   90 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 30124.88 ;   115.60 ;     0.00 ;     0.00 ;    7876.52 ;  1900.00 ;  5845.81 ;     0.00 ;  51593.3 ;     101056.01 ;    49.46 ;     118913.12 ;    58.20 ;   97.07 ;
   6 ;   90 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23614.54 ;   115.60 ;     0.00 ;     0.00 ;    5223.66 ;  1900.00 ;  4081.22 ;     0.00 ;  51593.3 ;     101056.01 ;    49.46 ;     118913.12 ;    58.20 ;   92.40 ;
   6 ;   90 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27458.36 ;    94.89 ;     0.00 ;     0.00 ;    6625.18 ;  1900.00 ;  4916.41 ;     0.00 ;  51593.3 ;     101056.01 ;    49.46 ;     118913.12 ;    58.20 ;  116.38 ;
   6 ;   90 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3002.54 ;     0.00 ;     0.00 ;     0.00 ;    8535.26 ;    -     ;    -     ;     0.00 ;   1366.3 ;       5339.70 ;    26.84 ;       5791.39 ;    29.11 ;   98.18 ;
   6 ;   90 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1517.51 ;     0.00 ;     0.00 ;     0.00 ;    8444.79 ;    -     ;    -     ;     0.00 ;   1366.3 ;       5339.70 ;    26.84 ;       5791.39 ;    29.11 ;   97.07 ;
   6 ;   90 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   545.50 ;     0.00 ;     0.00 ;     0.00 ;    6453.70 ;    -     ;    -     ;     0.00 ;   1366.3 ;       5339.70 ;    26.84 ;       5791.39 ;    29.11 ;   92.40 ;
   6 ;   90 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1403.10 ;     0.00 ;     0.00 ;     0.00 ;    7436.10 ;    -     ;    -     ;     0.00 ;   1366.3 ;       5339.70 ;    26.84 ;       5791.39 ;    29.11 ;  116.38 ;
   6 ;   90 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5493.46 ;     0.00 ;     0.00 ;     0.00 ;    1905.54 ;    -     ;    -     ;     0.00 ;  10881.6 ;      34827.24 ;    67.49 ;      42594.07 ;    82.54 ;   94.63 ;
   6 ;   90 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4928.18 ;     0.00 ;     0.00 ;     0.00 ;    2084.22 ;    -     ;    -     ;     0.00 ;  10881.6 ;      34827.24 ;    67.49 ;      42594.07 ;    82.54 ;   93.89 ;
   6 ;   90 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2086.38 ;     0.00 ;     0.00 ;     0.00 ;    3152.62 ;    -     ;    -     ;     0.00 ;  10881.6 ;      34827.24 ;    67.49 ;      42594.07 ;    82.54 ;   92.40 ;
   6 ;   90 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3602.95 ;     0.00 ;     0.00 ;     0.00 ;    2591.33 ;    -     ;    -     ;     0.00 ;  10881.6 ;      34827.24 ;    67.49 ;      42594.07 ;    82.54 ;  116.38 ;
   6 ;   90 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  17373.7 ;      11132.29 ;    78.39 ;      11045.55 ;    77.78 ;    0.00 ;
   6 ;   90 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  17373.7 ;      11132.29 ;    78.39 ;      11045.55 ;    77.78 ;    0.00 ;
   6 ;   90 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  17373.7 ;      11132.29 ;    78.39 ;      11045.55 ;    77.78 ;    0.00 ;
   6 ;   90 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  17373.7 ;      11132.29 ;    78.39 ;      11045.55 ;    77.78 ;    0.00 ;
   6 ;   90 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   90 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   90 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   90 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   91 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3776.50 ;   393.00 ; 32064.65 ;    39.09 ;     0.00 ;     0.00 ;    8877.94 ;  1900.00 ;  5790.81 ;     0.00 ;  44724.8 ;     101056.01 ;    49.46 ;     111907.64 ;    54.77 ;  148.02 ;
   6 ;   91 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3776.50 ;   393.00 ; 30238.88 ;   115.60 ;     0.00 ;     0.00 ;    7524.42 ;  1900.00 ;  5845.81 ;     0.00 ;  44724.8 ;     101056.01 ;    49.46 ;     111907.64 ;    54.77 ;  147.17 ;
   6 ;   91 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 22680.66 ;   115.60 ;     0.00 ;     0.00 ;    6119.44 ;  1900.00 ;  4081.22 ;     0.00 ;  44724.8 ;     101056.01 ;    49.46 ;     111907.64 ;    54.77 ;  141.39 ;
   6 ;   91 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3672.80 ;   393.00 ; 26798.78 ;    95.53 ;     0.00 ;     0.00 ;    7151.00 ;  1900.00 ;  4916.41 ;     0.00 ;  44724.8 ;     101056.01 ;    49.46 ;     111907.64 ;    54.77 ;  116.38 ;
   6 ;   91 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3436.28 ;     0.00 ;     0.00 ;     0.00 ;    8101.52 ;    -     ;    -     ;     0.00 ;   2100.9 ;       5339.70 ;    26.84 ;       6375.48 ;    32.04 ;  148.02 ;
   6 ;   91 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1722.87 ;     0.00 ;     0.00 ;     0.00 ;    8239.43 ;    -     ;    -     ;     0.00 ;   2100.9 ;       5339.70 ;    26.84 ;       6375.48 ;    32.04 ;  147.17 ;
   6 ;   91 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   568.55 ;     0.00 ;     0.00 ;     0.00 ;    6430.65 ;    -     ;    -     ;     0.00 ;   2100.9 ;       5339.70 ;    26.84 ;       6375.48 ;    32.04 ;  141.39 ;
   6 ;   91 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1573.84 ;     0.00 ;     0.00 ;     0.00 ;    7265.36 ;    -     ;    -     ;     0.00 ;   2100.9 ;       5339.70 ;    26.84 ;       6375.48 ;    32.04 ;  116.38 ;
   6 ;   91 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1540.90 ;     0.00 ;  4490.51 ;     0.00 ;     0.00 ;     0.00 ;    1716.39 ;    -     ;    -     ;     0.00 ;   4495.3 ;      34827.24 ;    67.49 ;      37109.56 ;    71.91 ;  143.67 ;
   6 ;   91 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1540.90 ;     0.00 ;  3973.19 ;     0.00 ;     0.00 ;     0.00 ;    1847.11 ;    -     ;    -     ;     0.00 ;   4495.3 ;      34827.24 ;    67.49 ;      37109.56 ;    71.91 ;  143.67 ;
   6 ;   91 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1540.90 ;     0.00 ;  1767.02 ;     0.00 ;     0.00 ;     0.00 ;    2279.88 ;    -     ;    -     ;     0.00 ;   4495.3 ;      34827.24 ;    67.49 ;      37109.56 ;    71.91 ;  141.39 ;
