***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   66 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5463.02 ;     0.00 ;     0.00 ;     0.00 ;    1935.98 ;    -     ;    -     ;     0.00 ;   8086.3 ;      34785.00 ;    67.41 ;      39678.76 ;    76.89 ;   83.38 ;
   6 ;   66 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4876.42 ;     0.00 ;     0.00 ;     0.00 ;    2135.98 ;    -     ;    -     ;     0.00 ;   8086.3 ;      34785.00 ;    67.41 ;      39678.76 ;    76.89 ;   83.38 ;
   6 ;   66 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2413.09 ;     0.00 ;     0.00 ;     0.00 ;    2825.91 ;    -     ;    -     ;     0.00 ;   8086.3 ;      34785.00 ;    67.41 ;      39678.76 ;    76.89 ;   82.06 ;
   6 ;   66 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3753.03 ;     0.00 ;     0.00 ;     0.00 ;    2441.25 ;    -     ;    -     ;     0.00 ;   8086.3 ;      34785.00 ;    67.41 ;      39678.76 ;    76.89 ;   80.50 ;
   6 ;   66 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  21531.1 ;      11434.35 ;    80.52 ;      11524.27 ;    81.15 ;    0.00 ;
   6 ;   66 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  21531.1 ;      11434.35 ;    80.52 ;      11524.27 ;    81.15 ;    0.00 ;
   6 ;   66 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  21531.1 ;      11434.35 ;    80.52 ;      11524.27 ;    81.15 ;    0.00 ;
   6 ;   66 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  21531.1 ;      11434.35 ;    80.52 ;      11524.27 ;    81.15 ;    0.00 ;
   6 ;   66 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   66 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   66 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   66 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   67 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 30894.09 ;    26.28 ;     0.00 ;     0.00 ;   10273.79 ;  2957.95 ;  6629.00 ;     0.00 ;  43143.3 ;     113492.38 ;    55.55 ;     125750.96 ;    61.55 ;  108.48 ;
   6 ;   67 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 28673.47 ;   115.60 ;     0.00 ;     0.00 ;    9327.93 ;  1900.00 ;  5865.27 ;     0.00 ;  43143.3 ;     113492.38 ;    55.55 ;     125750.96 ;    61.55 ;  107.92 ;
   6 ;   67 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22430.57 ;   115.60 ;     0.00 ;     0.00 ;    6407.63 ;  1900.00 ;  4248.16 ;     0.00 ;  43143.3 ;     113492.38 ;    55.55 ;     125750.96 ;    61.55 ;  103.61 ;
   6 ;   67 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 26018.98 ;    92.17 ;     0.00 ;     0.00 ;    8061.84 ;  2177.55 ;  5227.13 ;     0.00 ;  43143.3 ;     113492.38 ;    55.55 ;     125750.96 ;    61.55 ;   80.50 ;
   6 ;   67 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  5412.61 ;     0.00 ;     0.00 ;     0.00 ;    6125.19 ;    -     ;    -     ;     0.00 ;   4537.3 ;       6557.81 ;    32.96 ;       8841.25 ;    44.43 ;  108.48 ;
   6 ;   67 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  3847.84 ;     0.00 ;     0.00 ;     0.00 ;    6114.46 ;    -     ;    -     ;     0.00 ;   4537.3 ;       6557.81 ;    32.96 ;       8841.25 ;    44.43 ;  107.92 ;
   6 ;   67 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1130.99 ;     0.00 ;     0.00 ;     0.00 ;    5868.21 ;    -     ;    -     ;     0.00 ;   4537.3 ;       6557.81 ;    32.96 ;       8841.25 ;    44.43 ;  103.61 ;
   6 ;   67 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2849.62 ;     0.00 ;     0.00 ;     0.00 ;    5989.59 ;    -     ;    -     ;     0.00 ;   4537.3 ;       6557.81 ;    32.96 ;       8841.25 ;    44.43 ;   80.50 ;
   6 ;   67 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4987.72 ;     0.00 ;     0.00 ;     0.00 ;    2411.28 ;    -     ;    -     ;     0.00 ;   4972.7 ;      34785.00 ;    67.41 ;      37962.99 ;    73.56 ;  108.48 ;
   6 ;   67 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3589.51 ;     0.00 ;     0.00 ;     0.00 ;    3422.89 ;    -     ;    -     ;     0.00 ;   4972.7 ;      34785.00 ;    67.41 ;      37962.99 ;    73.56 ;  107.92 ;
   6 ;   67 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1333.22 ;     0.00 ;     0.00 ;     0.00 ;    3905.78 ;    -     ;    -     ;     0.00 ;   4972.7 ;      34785.00 ;    67.41 ;      37962.99 ;    73.56 ;  103.61 ;
   6 ;   67 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2786.40 ;     0.00 ;     0.00 ;     0.00 ;    3407.89 ;    -     ;    -     ;     0.00 ;   4972.7 ;      34785.00 ;    67.41 ;      37962.99 ;    73.56 ;   80.50 ;
   6 ;   67 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12227.4 ;      11434.35 ;    80.52 ;      10992.06 ;    77.41 ;    0.00 ;
   6 ;   67 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12227.4 ;      11434.35 ;    80.52 ;      10992.06 ;    77.41 ;    0.00 ;
   6 ;   67 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12227.4 ;      11434.35 ;    80.52 ;      10992.06 ;    77.41 ;    0.00 ;
   6 ;   67 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12227.4 ;      11434.35 ;    80.52 ;      10992.06 ;    77.41 ;    0.00 ;
   6 ;   67 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   67 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   67 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   67 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   68 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 33344.78 ;    13.61 ;     0.00 ;     0.00 ;    8440.43 ;  2957.95 ;  6629.00 ;     0.00 ;  52297.7 ;     113492.38 ;    55.55 ;     132703.82 ;    64.95 ;   33.43 ;
   6 ;   68 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 30452.19 ;   115.60 ;     0.00 ;     0.00 ;    8179.21 ;  1900.00 ;  5865.27 ;     0.00 ;  52297.7 ;     113492.38 ;    55.55 ;     132703.82 ;    64.95 ;   33.14 ;
   6 ;   68 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2833.95 ;   393.00 ; 23948.63 ;   115.60 ;     0.00 ;     0.00 ;    5594.02 ;  1900.00 ;  4248.16 ;     0.00 ;  52297.7 ;     113492.38 ;    55.55 ;     132703.82 ;    64.95 ;   31.17 ;
   6 ;   68 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2869.80 ;   393.00 ; 27838.83 ;    88.84 ;     0.00 ;     0.00 ;    6907.27 ;  2177.55 ;  5227.13 ;     0.00 ;  52297.7 ;     113492.38 ;    55.55 ;     132703.82 ;    64.95 ;   80.50 ;
   6 ;   68 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  4022.85 ;     0.00 ;     0.00 ;     0.00 ;    7807.15 ;    -     ;    -     ;     0.00 ;   4540.9 ;       6557.81 ;    32.96 ;       9321.53 ;    46.85 ;   33.43 ;
   6 ;   68 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  2443.43 ;     0.00 ;     0.00 ;     0.00 ;    7811.07 ;    -     ;    -     ;     0.00 ;   4540.9 ;       6557.81 ;    32.96 ;       9321.53 ;    46.85 ;   33.14 ;
   6 ;   68 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   983.90 ;     0.00 ;     0.00 ;     0.00 ;    6307.50 ;    -     ;    -     ;     0.00 ;   4540.9 ;       6557.81 ;    32.96 ;       9321.53 ;    46.85 ;   31.17 ;
   6 ;   68 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  2100.99 ;     0.00 ;     0.00 ;     0.00 ;    7030.41 ;    -     ;    -     ;     0.00 ;   4540.9 ;       6557.81 ;    32.96 ;       9321.53 ;    46.85 ;   80.50 ;
   6 ;   68 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4017.58 ;     0.00 ;     0.00 ;     0.00 ;    3381.42 ;    -     ;    -     ;     0.00 ;   5036.9 ;      34785.00 ;    67.41 ;      37887.78 ;    73.42 ;   33.43 ;
   6 ;   68 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3373.68 ;     0.00 ;     0.00 ;     0.00 ;    3638.72 ;    -     ;    -     ;     0.00 ;   5036.9 ;      34785.00 ;    67.41 ;      37887.78 ;    73.42 ;   33.14 ;
   6 ;   68 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1226.43 ;     0.00 ;     0.00 ;     0.00 ;    4012.57 ;    -     ;    -     ;     0.00 ;   5036.9 ;      34785.00 ;    67.41 ;      37887.78 ;    73.42 ;   31.17 ;
   6 ;   68 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2429.21 ;     0.00 ;     0.00 ;     0.00 ;    3765.07 ;    -     ;    -     ;     0.00 ;   5036.9 ;      34785.00 ;    67.41 ;      37887.78 ;    73.42 ;   80.50 ;
   6 ;   68 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14712.2 ;      11434.35 ;    80.52 ;      11139.30 ;    78.44 ;    0.00 ;
   6 ;   68 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14712.2 ;      11434.35 ;    80.52 ;      11139.30 ;    78.44 ;    0.00 ;
   6 ;   68 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14712.2 ;      11434.35 ;    80.52 ;      11139.30 ;    78.44 ;    0.00 ;
   6 ;   68 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14712.2 ;      11434.35 ;    80.52 ;      11139.30 ;    78.44 ;    0.00 ;
   6 ;   68 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   68 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   68 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   68 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   69 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 32810.86 ;     0.00 ;     0.00 ;     0.00 ;    8330.74 ;  2957.95 ;  6629.00 ;     0.00 ;  45768.4 ;     113492.38 ;    55.55 ;     126200.73 ;    61.77 ;  106.21 ;
   6 ;   69 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 30342.76 ;     6.52 ;     0.00 ;     0.00 ;    7549.56 ;  1900.00 ;  5865.27 ;     0.00 ;  45768.4 ;     113492.38 ;    55.55 ;     126200.73 ;    61.77 ;  105.33 ;
   6 ;   69 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23658.05 ;   113.54 ;     0.00 ;     0.00 ;    5178.09 ;  1900.00 ;  4248.16 ;     0.00 ;  45768.4 ;     113492.38 ;    55.55 ;     126200.73 ;    61.77 ;  102.07 ;
   6 ;   69 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27524.11 ;    60.30 ;     0.00 ;     0.00 ;    6524.85 ;  2177.55 ;  5227.13 ;     0.00 ;  45768.4 ;     113492.38 ;    55.55 ;     126200.73 ;    61.77 ;   80.50 ;
   6 ;   69 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2774.67 ;     0.00 ;     0.00 ;     0.00 ;    8763.13 ;    -     ;    -     ;     0.00 ;   1622.5 ;       6557.81 ;    32.96 ;       6975.07 ;    35.06 ;  106.21 ;
   6 ;   69 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1734.41 ;     0.00 ;     0.00 ;     0.00 ;    8227.89 ;    -     ;    -     ;     0.00 ;   1622.5 ;       6557.81 ;    32.96 ;       6975.07 ;    35.06 ;  105.33 ;
   6 ;   69 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   879.18 ;     0.00 ;     0.00 ;     0.00 ;    6120.02 ;    -     ;    -     ;     0.00 ;   1622.5 ;       6557.81 ;    32.96 ;       6975.07 ;    35.06 ;  102.07 ;
   6 ;   69 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1563.87 ;     0.00 ;     0.00 ;     0.00 ;    7275.34 ;    -     ;    -     ;     0.00 ;   1622.5 ;       6557.81 ;    32.96 ;       6975.07 ;    35.06 ;   80.50 ;
   6 ;   69 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5682.61 ;     0.00 ;     0.00 ;     0.00 ;    1716.39 ;    -     ;    -     ;     0.00 ;   6300.6 ;      34785.00 ;    67.41 ;      38466.24 ;    74.54 ;  106.06 ;
   6 ;   69 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4766.82 ;     0.00 ;     0.00 ;     0.00 ;    2245.58 ;    -     ;    -     ;     0.00 ;   6300.6 ;      34785.00 ;    67.41 ;      38466.24 ;    74.54 ;  105.33 ;
   6 ;   69 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1694.16 ;     0.00 ;     0.00 ;     0.00 ;    3544.84 ;    -     ;    -     ;     0.00 ;   6300.6 ;      34785.00 ;    67.41 ;      38466.24 ;    74.54 ;  102.07 ;
   6 ;   69 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3413.84 ;     0.00 ;     0.00 ;     0.00 ;    2780.44 ;    -     ;    -     ;     0.00 ;   6300.6 ;      34785.00 ;    67.41 ;      38466.24 ;    74.54 ;   80.50 ;
   6 ;   69 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13529.6 ;      11434.35 ;    80.52 ;      11370.94 ;    80.07 ;    0.00 ;
   6 ;   69 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13529.6 ;      11434.35 ;    80.52 ;      11370.94 ;    80.07 ;    0.00 ;
   6 ;   69 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13529.6 ;      11434.35 ;    80.52 ;      11370.94 ;    80.07 ;    0.00 ;
   6 ;   69 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13529.6 ;      11434.35 ;    80.52 ;      11370.94 ;    80.07 ;    0.00 ;
   6 ;   69 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   69 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   69 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   69 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   70 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 33038.28 ;     0.00 ;     0.00 ;     0.00 ;    8103.32 ;  2957.95 ;  6629.00 ;     0.00 ;  45833.7 ;     113492.38 ;    55.55 ;     127023.40 ;    62.17 ;  106.01 ;
   6 ;   70 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 29664.23 ;     0.00 ;     0.00 ;     0.00 ;    8221.57 ;  1900.00 ;  5865.27 ;     0.00 ;  45833.7 ;     113492.38 ;    55.55 ;     127023.40 ;    62.17 ;  105.10 ;
   6 ;   70 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22863.62 ;    98.86 ;     0.00 ;     0.00 ;    5957.84 ;  1900.00 ;  4248.16 ;     0.00 ;  45833.7 ;     113492.38 ;    55.55 ;     127023.40 ;    62.17 ;  100.82 ;
   6 ;   70 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27023.15 ;    51.26 ;     0.00 ;     0.00 ;    7016.76 ;  2177.55 ;  5227.13 ;     0.00 ;  45833.7 ;     113492.38 ;    55.55 ;     127023.40 ;    62.17 ;   80.50 ;
   6 ;   70 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2908.18 ;     0.00 ;     0.00 ;     0.00 ;    8629.62 ;    -     ;    -     ;     0.00 ;   1845.2 ;       6557.81 ;    32.96 ;       7224.62 ;    36.31 ;  106.01 ;
   6 ;   70 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1625.10 ;     0.00 ;     0.00 ;     0.00 ;    8337.20 ;    -     ;    -     ;     0.00 ;   1845.2 ;       6557.81 ;    32.96 ;       7224.62 ;    36.31 ;  105.10 ;
   6 ;   70 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   825.28 ;     0.00 ;     0.00 ;     0.00 ;    6173.92 ;    -     ;    -     ;     0.00 ;   1845.2 ;       6557.81 ;    32.96 ;       7224.62 ;    36.31 ;  100.82 ;
   6 ;   70 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1546.99 ;     0.00 ;     0.00 ;     0.00 ;    7292.21 ;    -     ;    -     ;     0.00 ;   1845.2 ;       6557.81 ;    32.96 ;       7224.62 ;    36.31 ;   80.50 ;
   6 ;   70 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5321.67 ;     0.00 ;     0.00 ;     0.00 ;    2077.33 ;    -     ;    -     ;     0.00 ;   5790.7 ;      34785.00 ;    67.41 ;      38230.15 ;    74.08 ;  106.01 ;
