***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   72 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12763.2 ;      11310.59 ;    79.65 ;      11044.19 ;    77.77 ;    0.00 ;
   6 ;   72 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   72 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   72 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   72 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   73 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 31112.68 ;     0.00 ;     0.00 ;     0.00 ;   10028.92 ;  2001.64 ;  6629.00 ;     0.00 ;  47451.4 ;     113716.99 ;    55.66 ;     129500.86 ;    63.38 ;   94.34 ;
   6 ;   73 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 28671.77 ;     0.00 ;     0.00 ;     0.00 ;    9214.03 ;  1900.00 ;  5863.48 ;     0.00 ;  47451.4 ;     113716.99 ;    55.66 ;     129500.86 ;    63.38 ;   93.48 ;
   6 ;   73 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 22919.96 ;    98.43 ;     0.00 ;     0.00 ;    6431.07 ;  1900.00 ;  4629.00 ;     0.00 ;  47451.4 ;     113716.99 ;    55.66 ;     129500.86 ;    63.38 ;   90.11 ;
   6 ;   73 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3263.59 ;   393.00 ; 26329.71 ;    51.04 ;     0.00 ;     0.00 ;    7984.80 ;  1926.66 ;  5424.21 ;     0.00 ;  47451.4 ;     113716.99 ;    55.66 ;     129500.86 ;    63.38 ;   81.09 ;
   6 ;   73 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  5039.25 ;     0.00 ;     0.00 ;     0.00 ;    6498.55 ;    -     ;    -     ;     0.00 ;   4393.1 ;       6069.76 ;    30.51 ;       8281.24 ;    41.62 ;   94.34 ;
   6 ;   73 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  3546.80 ;     0.00 ;     0.00 ;     0.00 ;    6415.50 ;    -     ;    -     ;     0.00 ;   4393.1 ;       6069.76 ;    30.51 ;       8281.24 ;    41.62 ;   93.48 ;
   6 ;   73 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1429.80 ;     0.00 ;     0.00 ;     0.00 ;    5569.40 ;    -     ;    -     ;     0.00 ;   4393.1 ;       6069.76 ;    30.51 ;       8281.24 ;    41.62 ;   90.11 ;
   6 ;   73 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2840.63 ;     0.00 ;     0.00 ;     0.00 ;    5998.57 ;    -     ;    -     ;     0.00 ;   4393.1 ;       6069.76 ;    30.51 ;       8281.24 ;    41.62 ;   81.09 ;
   6 ;   73 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5117.99 ;     0.00 ;     0.00 ;     0.00 ;    2281.01 ;    -     ;    -     ;     0.00 ;   5430.2 ;      35552.26 ;    68.89 ;      39003.49 ;    75.58 ;   94.34 ;
   6 ;   73 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3778.45 ;     0.00 ;     0.00 ;     0.00 ;    3233.95 ;    -     ;    -     ;     0.00 ;   5430.2 ;      35552.26 ;    68.89 ;      39003.49 ;    75.58 ;   93.48 ;
   6 ;   73 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1342.57 ;     0.00 ;     0.00 ;     0.00 ;    3896.43 ;    -     ;    -     ;     0.00 ;   5430.2 ;      35552.26 ;    68.89 ;      39003.49 ;    75.58 ;   90.11 ;
   6 ;   73 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2866.82 ;     0.00 ;     0.00 ;     0.00 ;    3327.46 ;    -     ;    -     ;     0.00 ;   5430.2 ;      35552.26 ;    68.89 ;      39003.49 ;    75.58 ;   81.09 ;
   6 ;   73 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14070.6 ;      11310.59 ;    79.65 ;      11138.25 ;    78.44 ;    0.00 ;
   6 ;   73 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14070.6 ;      11310.59 ;    79.65 ;      11138.25 ;    78.44 ;    0.00 ;
   6 ;   73 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14070.6 ;      11310.59 ;    79.65 ;      11138.25 ;    78.44 ;    0.00 ;
   6 ;   73 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14070.6 ;      11310.59 ;    79.65 ;      11138.25 ;    78.44 ;    0.00 ;
   6 ;   73 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   73 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   73 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   73 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   74 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 32432.89 ;    33.45 ;     0.00 ;     0.00 ;    8742.16 ;  2001.64 ;  6629.00 ;     0.00 ;  49424.1 ;     113716.99 ;    55.66 ;     130275.97 ;    63.76 ;   95.92 ;
   6 ;   74 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 29321.88 ;   115.60 ;     0.00 ;     0.00 ;    8679.52 ;  1900.00 ;  5863.48 ;     0.00 ;  49424.1 ;     113716.99 ;    55.66 ;     130275.97 ;    63.76 ;   94.51 ;
   6 ;   74 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 22776.12 ;   115.60 ;     0.00 ;     0.00 ;    6592.08 ;  1900.00 ;  4629.00 ;     0.00 ;  49424.1 ;     113716.99 ;    55.66 ;     130275.97 ;    63.76 ;   90.27 ;
   6 ;   74 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3263.59 ;   393.00 ; 26743.94 ;    94.05 ;     0.00 ;     0.00 ;    7613.58 ;  1926.66 ;  5424.21 ;     0.00 ;  49424.1 ;     113716.99 ;    55.66 ;     130275.97 ;    63.76 ;   81.09 ;
   6 ;   74 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2989.49 ;     0.00 ;     0.00 ;     0.00 ;    8548.31 ;    -     ;    -     ;     0.00 ;   1117.0 ;       6069.76 ;    30.51 ;       6086.98 ;    30.59 ;   95.92 ;
   6 ;   74 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1429.27 ;     0.00 ;     0.00 ;     0.00 ;    8533.03 ;    -     ;    -     ;     0.00 ;   1117.0 ;       6069.76 ;    30.51 ;       6086.98 ;    30.59 ;   94.51 ;
   6 ;   74 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   740.61 ;     0.00 ;     0.00 ;     0.00 ;    6258.59 ;    -     ;    -     ;     0.00 ;   1117.0 ;       6069.76 ;    30.51 ;       6086.98 ;    30.59 ;   90.27 ;
   6 ;   74 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1481.50 ;     0.00 ;     0.00 ;     0.00 ;    7357.70 ;    -     ;    -     ;     0.00 ;   1117.0 ;       6069.76 ;    30.51 ;       6086.98 ;    30.59 ;   81.09 ;
   6 ;   74 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5880.99 ;     0.00 ;     0.00 ;     0.00 ;    1518.01 ;    -     ;    -     ;     0.00 ;   4311.2 ;      35552.26 ;    68.89 ;      37116.09 ;    71.92 ;   93.52 ;
   6 ;   74 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5361.48 ;     0.00 ;     0.00 ;     0.00 ;    1650.92 ;    -     ;    -     ;     0.00 ;   4311.2 ;      35552.26 ;    68.89 ;      37116.09 ;    71.92 ;   93.42 ;
   6 ;   74 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2074.79 ;     0.00 ;     0.00 ;     0.00 ;    3164.21 ;    -     ;    -     ;     0.00 ;   4311.2 ;      35552.26 ;    68.89 ;      37116.09 ;    71.92 ;   90.27 ;
   6 ;   74 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3793.56 ;     0.00 ;     0.00 ;     0.00 ;    2400.72 ;    -     ;    -     ;     0.00 ;   4311.2 ;      35552.26 ;    68.89 ;      37116.09 ;    71.92 ;   81.09 ;
   6 ;   74 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13914.7 ;      11310.59 ;    79.65 ;      10983.88 ;    77.35 ;    0.00 ;
   6 ;   74 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13914.7 ;      11310.59 ;    79.65 ;      10983.88 ;    77.35 ;    0.00 ;
   6 ;   74 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13914.7 ;      11310.59 ;    79.65 ;      10983.88 ;    77.35 ;    0.00 ;
   6 ;   74 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13914.7 ;      11310.59 ;    79.65 ;      10983.88 ;    77.35 ;    0.00 ;
   6 ;   74 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   74 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   74 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   74 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   75 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 33616.57 ;     8.58 ;     0.00 ;     0.00 ;    8163.61 ;  2001.64 ;  6629.00 ;     0.00 ;  55269.6 ;     113716.99 ;    55.66 ;     136195.43 ;    66.66 ;   64.24 ;
   6 ;   75 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 30587.62 ;   115.60 ;     0.00 ;     0.00 ;    8043.78 ;  1900.00 ;  5863.48 ;     0.00 ;  55269.6 ;     113716.99 ;    55.66 ;     136195.43 ;    66.66 ;   64.24 ;
   6 ;   75 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 23929.63 ;   115.60 ;     0.00 ;     0.00 ;    5538.57 ;  1900.00 ;  4629.00 ;     0.00 ;  55269.6 ;     113716.99 ;    55.66 ;     136195.43 ;    66.66 ;   60.42 ;
   6 ;   75 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 27929.96 ;    87.52 ;     0.00 ;     0.00 ;    6776.22 ;  1926.66 ;  5424.21 ;     0.00 ;  55269.6 ;     113716.99 ;    55.66 ;     136195.43 ;    66.66 ;   81.09 ;
   6 ;   75 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  2936.60 ;     0.00 ;     0.00 ;     0.00 ;    8893.40 ;    -     ;    -     ;     0.00 ;   2146.4 ;       6069.76 ;    30.51 ;       6987.02 ;    35.12 ;   64.24 ;
   6 ;   75 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  1999.62 ;     0.00 ;     0.00 ;     0.00 ;    8254.88 ;    -     ;    -     ;     0.00 ;   2146.4 ;       6069.76 ;    30.51 ;       6987.02 ;    35.12 ;   64.24 ;
   6 ;   75 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   777.27 ;     0.00 ;     0.00 ;     0.00 ;    6514.13 ;    -     ;    -     ;     0.00 ;   2146.4 ;       6069.76 ;    30.51 ;       6987.02 ;    35.12 ;   60.42 ;
   6 ;   75 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  1611.62 ;     0.00 ;     0.00 ;     0.00 ;    7519.78 ;    -     ;    -     ;     0.00 ;   2146.4 ;       6069.76 ;    30.51 ;       6987.02 ;    35.12 ;   81.09 ;
   6 ;   75 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4827.01 ;     0.00 ;     0.00 ;     0.00 ;    2571.99 ;    -     ;    -     ;     0.00 ;   8497.8 ;      35552.26 ;    68.89 ;      41641.67 ;    80.69 ;   64.24 ;
   6 ;   75 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4088.45 ;     0.00 ;     0.00 ;     0.00 ;    2923.95 ;    -     ;    -     ;     0.00 ;   8497.8 ;      35552.26 ;    68.89 ;      41641.67 ;    80.69 ;   64.24 ;
   6 ;   75 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1404.75 ;     0.00 ;     0.00 ;     0.00 ;    3834.25 ;    -     ;    -     ;     0.00 ;   8497.8 ;      35552.26 ;    68.89 ;      41641.67 ;    80.69 ;   60.42 ;
   6 ;   75 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2890.66 ;     0.00 ;     0.00 ;     0.00 ;    3303.62 ;    -     ;    -     ;     0.00 ;   8497.8 ;      35552.26 ;    68.89 ;      41641.67 ;    80.69 ;   81.09 ;
   6 ;   75 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  17341.1 ;      11310.59 ;    79.65 ;      11122.86 ;    78.33 ;    0.00 ;
   6 ;   75 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  17341.1 ;      11310.59 ;    79.65 ;      11122.86 ;    78.33 ;    0.00 ;
   6 ;   75 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  17341.1 ;      11310.59 ;    79.65 ;      11122.86 ;    78.33 ;    0.00 ;
   6 ;   75 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  17341.1 ;      11310.59 ;    79.65 ;      11122.86 ;    78.33 ;    0.00 ;
   6 ;   75 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   75 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   75 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   75 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   76 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 33848.02 ;     0.00 ;     0.00 ;     0.00 ;    7255.48 ;  2001.64 ;  6629.00 ;     0.00 ;  42675.7 ;     113716.99 ;    55.66 ;     123646.21 ;    60.52 ;  122.42 ;
   6 ;   76 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 31902.20 ;    42.34 ;     0.00 ;     0.00 ;    5987.83 ;  1900.00 ;  5863.48 ;     0.00 ;  42675.7 ;     113716.99 ;    55.66 ;     123646.21 ;    60.52 ;  122.41 ;
   6 ;   76 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 24020.11 ;   115.60 ;     0.00 ;     0.00 ;    4779.99 ;  1900.00 ;  4629.00 ;     0.00 ;  42675.7 ;     113716.99 ;    55.66 ;     123646.21 ;    60.52 ;  117.93 ;
   6 ;   76 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 28325.67 ;    69.22 ;     0.00 ;     0.00 ;    5694.11 ;  1926.66 ;  5424.21 ;     0.00 ;  42675.7 ;     113716.99 ;    55.66 ;     123646.21 ;    60.52 ;   81.09 ;
   6 ;   76 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2229.56 ;     0.00 ;     0.00 ;     0.00 ;    9308.24 ;    -     ;    -     ;     0.00 ;   1119.1 ;       6069.76 ;    30.51 ;       6231.86 ;    31.32 ;  122.42 ;
   6 ;   76 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1425.20 ;     0.00 ;     0.00 ;     0.00 ;    8537.10 ;    -     ;    -     ;     0.00 ;   1119.1 ;       6069.76 ;    30.51 ;       6231.86 ;    31.32 ;  122.41 ;
   6 ;   76 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   744.78 ;     0.00 ;     0.00 ;     0.00 ;    6254.42 ;    -     ;    -     ;     0.00 ;   1119.1 ;       6069.76 ;    30.51 ;       6231.86 ;    31.32 ;  117.93 ;
   6 ;   76 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1283.41 ;     0.00 ;     0.00 ;     0.00 ;    7555.79 ;    -     ;    -     ;     0.00 ;   1119.1 ;       6069.76 ;    30.51 ;       6231.86 ;    31.32 ;   81.09 ;
   6 ;   76 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5288.39 ;     0.00 ;     0.00 ;     0.00 ;    2110.61 ;    -     ;    -     ;     0.00 ;   8216.7 ;      35552.26 ;    68.89 ;      41548.57 ;    80.51 ;  122.42 ;
   6 ;   76 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4620.21 ;     0.00 ;     0.00 ;     0.00 ;    2392.19 ;    -     ;    -     ;     0.00 ;   8216.7 ;      35552.26 ;    68.89 ;      41548.57 ;    80.51 ;  122.41 ;
   6 ;   76 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1431.66 ;     0.00 ;     0.00 ;     0.00 ;    3807.34 ;    -     ;    -     ;     0.00 ;   8216.7 ;      35552.26 ;    68.89 ;      41548.57 ;    80.51 ;  117.93 ;
   6 ;   76 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3142.18 ;     0.00 ;     0.00 ;     0.00 ;    3052.10 ;    -     ;    -     ;     0.00 ;   8216.7 ;      35552.26 ;    68.89 ;      41548.57 ;    80.51 ;   81.09 ;
   6 ;   76 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  15897.8 ;      11310.59 ;    79.65 ;      10981.85 ;    77.33 ;    0.00 ;
   6 ;   76 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  15897.8 ;      11310.59 ;    79.65 ;      10981.85 ;    77.33 ;    0.00 ;
   6 ;   76 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  15897.8 ;      11310.59 ;    79.65 ;      10981.85 ;    77.33 ;    0.00 ;
   6 ;   76 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  15897.8 ;      11310.59 ;    79.65 ;      10981.85 ;    77.33 ;    0.00 ;
