***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   62 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   62 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   63 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3776.50 ;   393.00 ; 33787.89 ;     7.83 ;     0.00 ;     0.00 ;    7123.44 ;  1900.00 ;  5789.58 ;     0.00 ;  40544.8 ;      99026.33 ;    48.47 ;     107190.49 ;    52.46 ;  160.67 ;
   6 ;   63 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3776.50 ;   393.00 ; 32527.02 ;   113.83 ;     0.00 ;     0.00 ;    5234.51 ;  1900.00 ;  5844.58 ;     0.00 ;  40544.8 ;      99026.33 ;    48.47 ;     107190.49 ;    52.46 ;  159.32 ;
   6 ;   63 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3776.50 ;   393.00 ; 22839.99 ;   115.60 ;     0.00 ;     0.00 ;    5760.11 ;  1900.00 ;  3990.48 ;     0.00 ;  40544.8 ;      99026.33 ;    48.47 ;     107190.49 ;    52.46 ;  152.06 ;
   6 ;   63 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3776.50 ;   393.00 ; 27834.90 ;    86.94 ;     0.00 ;     0.00 ;    6002.60 ;  1900.00 ;  4868.76 ;     0.00 ;  40544.8 ;      99026.33 ;    48.47 ;     107190.49 ;    52.46 ;  115.43 ;
   6 ;   63 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2697.25 ;     0.00 ;     0.00 ;     0.00 ;    8840.55 ;    -     ;    -     ;     0.00 ;   1668.3 ;       6192.18 ;    31.12 ;       6984.12 ;    35.10 ;  160.67 ;
   6 ;   63 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1567.65 ;     0.00 ;     0.00 ;     0.00 ;    8394.65 ;    -     ;    -     ;     0.00 ;   1668.3 ;       6192.18 ;    31.12 ;       6984.12 ;    35.10 ;  159.32 ;
   6 ;   63 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   556.21 ;     0.00 ;     0.00 ;     0.00 ;    6442.99 ;    -     ;    -     ;     0.00 ;   1668.3 ;       6192.18 ;    31.12 ;       6984.12 ;    35.10 ;  152.06 ;
   6 ;   63 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1339.55 ;     0.00 ;     0.00 ;     0.00 ;    7499.66 ;    -     ;    -     ;     0.00 ;   1668.3 ;       6192.18 ;    31.12 ;       6984.12 ;    35.10 ;  115.43 ;
   6 ;   63 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1540.90 ;     0.00 ;  4372.51 ;     0.00 ;     0.00 ;     0.00 ;    1834.39 ;    -     ;    -     ;     0.00 ;   6578.4 ;      34722.59 ;    67.28 ;      39220.87 ;    76.00 ;  154.23 ;
   6 ;   63 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1540.90 ;     0.00 ;  3809.31 ;     0.00 ;     0.00 ;     0.00 ;    2010.99 ;    -     ;    -     ;     0.00 ;   6578.4 ;      34722.59 ;    67.28 ;      39220.87 ;    76.00 ;  154.22 ;
   6 ;   63 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1540.90 ;     0.00 ;  1741.59 ;     0.00 ;     0.00 ;     0.00 ;    2305.31 ;    -     ;    -     ;     0.00 ;   6578.4 ;      34722.59 ;    67.28 ;      39220.87 ;    76.00 ;  152.06 ;
   6 ;   63 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1540.90 ;     0.00 ;  2884.91 ;     0.00 ;     0.00 ;     0.00 ;    2117.27 ;    -     ;    -     ;     0.00 ;   6578.4 ;      34722.59 ;    67.28 ;      39220.87 ;    76.00 ;  115.43 ;
   6 ;   63 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12379.3 ;      10986.36 ;    77.37 ;      10585.77 ;    74.54 ;    0.00 ;
   6 ;   63 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12379.3 ;      10986.36 ;    77.37 ;      10585.77 ;    74.54 ;    0.00 ;
   6 ;   63 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12379.3 ;      10986.36 ;    77.37 ;      10585.77 ;    74.54 ;    0.00 ;
   6 ;   63 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12379.3 ;      10986.36 ;    77.37 ;      10585.77 ;    74.54 ;    0.00 ;
   6 ;   63 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   63 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   63 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   63 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   64 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 31225.65 ;     0.00 ;     0.00 ;     0.00 ;    9877.85 ;  1900.00 ;  5789.58 ;     0.00 ;  44339.0 ;      99026.33 ;    48.47 ;     110384.53 ;    54.02 ;  130.91 ;
   6 ;   64 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 29045.14 ;    18.69 ;     0.00 ;     0.00 ;    8821.25 ;  1900.00 ;  5844.58 ;     0.00 ;  44339.0 ;      99026.33 ;    48.47 ;     110384.53 ;    54.02 ;  130.87 ;
   6 ;   64 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 22698.82 ;   115.60 ;     0.00 ;     0.00 ;    6101.28 ;  1900.00 ;  3990.48 ;     0.00 ;  44339.0 ;      99026.33 ;    48.47 ;     110384.53 ;    54.02 ;  125.33 ;
   6 ;   64 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 26326.50 ;    64.04 ;     0.00 ;     0.00 ;    7688.09 ;  1900.00 ;  4868.76 ;     0.00 ;  44339.0 ;      99026.33 ;    48.47 ;     110384.53 ;    54.02 ;  115.43 ;
   6 ;   64 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4480.17 ;     0.00 ;     0.00 ;     0.00 ;    7057.63 ;    -     ;    -     ;     0.00 ;   4621.5 ;       6192.18 ;    31.12 ;       9259.43 ;    46.54 ;  130.91 ;
   6 ;   64 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2691.24 ;     0.00 ;     0.00 ;     0.00 ;    7271.06 ;    -     ;    -     ;     0.00 ;   4621.5 ;       6192.18 ;    31.12 ;       9259.43 ;    46.54 ;  130.87 ;
   6 ;   64 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   771.08 ;     0.00 ;     0.00 ;     0.00 ;    6228.12 ;    -     ;    -     ;     0.00 ;   4621.5 ;       6192.18 ;    31.12 ;       9259.43 ;    46.54 ;  125.33 ;
   6 ;   64 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2164.92 ;     0.00 ;     0.00 ;     0.00 ;    6674.29 ;    -     ;    -     ;     0.00 ;   4621.5 ;       6192.18 ;    31.12 ;       9259.43 ;    46.54 ;  115.43 ;
   6 ;   64 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1175.90 ;     0.00 ;  4717.81 ;     0.00 ;     0.00 ;     0.00 ;    1854.09 ;    -     ;    -     ;     0.00 ;   6783.6 ;      34722.59 ;    67.28 ;      39339.56 ;    76.23 ;  130.91 ;
   6 ;   64 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1175.90 ;     0.00 ;  3433.03 ;     0.00 ;     0.00 ;     0.00 ;    2752.27 ;    -     ;    -     ;     0.00 ;   6783.6 ;      34722.59 ;    67.28 ;      39339.56 ;    76.23 ;  130.87 ;
   6 ;   64 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   868.62 ;     0.00 ;  1340.79 ;     0.00 ;     0.00 ;     0.00 ;    3378.39 ;    -     ;    -     ;     0.00 ;   6783.6 ;      34722.59 ;    67.28 ;      39339.56 ;    76.23 ;  125.33 ;
   6 ;   64 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1016.57 ;     0.00 ;  2685.22 ;     0.00 ;     0.00 ;     0.00 ;    2841.29 ;    -     ;    -     ;     0.00 ;   6783.6 ;      34722.59 ;    67.28 ;      39339.56 ;    76.23 ;  115.43 ;
   6 ;   64 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12370.4 ;      10986.36 ;    77.37 ;      10605.23 ;    74.68 ;    0.00 ;
   6 ;   64 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12370.4 ;      10986.36 ;    77.37 ;      10605.23 ;    74.68 ;    0.00 ;
   6 ;   64 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12370.4 ;      10986.36 ;    77.37 ;      10605.23 ;    74.68 ;    0.00 ;
   6 ;   64 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12370.4 ;      10986.36 ;    77.37 ;      10605.23 ;    74.68 ;    0.00 ;
   6 ;   64 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   64 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   64 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   64 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   65 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32121.07 ;    56.93 ;     0.00 ;     0.00 ;    9039.36 ;  1900.00 ;  5789.58 ;     0.00 ;  41569.8 ;      99026.33 ;    48.47 ;     108909.27 ;    53.30 ;  137.65 ;
   6 ;   65 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 29880.64 ;   115.60 ;     0.00 ;     0.00 ;    8082.66 ;  1900.00 ;  5844.58 ;     0.00 ;  41569.8 ;      99026.33 ;    48.47 ;     108909.27 ;    53.30 ;  137.15 ;
   6 ;   65 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 23182.64 ;   115.60 ;     0.00 ;     0.00 ;    5617.46 ;  1900.00 ;  3990.48 ;     0.00 ;  41569.8 ;      99026.33 ;    48.47 ;     108909.27 ;    53.30 ;  131.48 ;
   6 ;   65 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 26995.37 ;   100.21 ;     0.00 ;     0.00 ;    7055.39 ;  1900.00 ;  4868.76 ;     0.00 ;  41569.8 ;      99026.33 ;    48.47 ;     108909.27 ;    53.30 ;  115.43 ;
   6 ;   65 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4539.03 ;     0.00 ;     0.00 ;     0.00 ;    6998.77 ;    -     ;    -     ;     0.00 ;   4733.8 ;       6192.18 ;    31.12 ;       9257.46 ;    46.53 ;  137.65 ;
   6 ;   65 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2618.63 ;     0.00 ;     0.00 ;     0.00 ;    7343.67 ;    -     ;    -     ;     0.00 ;   4733.8 ;       6192.18 ;    31.12 ;       9257.46 ;    46.53 ;  137.15 ;
   6 ;   65 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   854.04 ;     0.00 ;     0.00 ;     0.00 ;    6145.16 ;    -     ;    -     ;     0.00 ;   4733.8 ;       6192.18 ;    31.12 ;       9257.46 ;    46.53 ;  131.48 ;
   6 ;   65 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2207.47 ;     0.00 ;     0.00 ;     0.00 ;    6631.74 ;    -     ;    -     ;     0.00 ;   4733.8 ;       6192.18 ;    31.12 ;       9257.46 ;    46.53 ;  115.43 ;
   6 ;   65 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1175.90 ;     0.00 ;  4737.51 ;     0.00 ;     0.00 ;     0.00 ;    1834.39 ;    -     ;    -     ;     0.00 ;   4982.3 ;      34722.59 ;    67.28 ;      37558.02 ;    72.78 ;  137.17 ;
   6 ;   65 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1175.90 ;     0.00 ;  3923.63 ;     0.00 ;     0.00 ;     0.00 ;    2261.67 ;    -     ;    -     ;     0.00 ;   4982.3 ;      34722.59 ;    67.28 ;      37558.02 ;    72.78 ;  137.15 ;
   6 ;   65 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1175.90 ;     0.00 ;  1345.36 ;     0.00 ;     0.00 ;     0.00 ;    3066.54 ;    -     ;    -     ;     0.00 ;   4982.3 ;      34722.59 ;    67.28 ;      37558.02 ;    72.78 ;  131.48 ;
   6 ;   65 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1175.90 ;     0.00 ;  2800.27 ;     0.00 ;     0.00 ;     0.00 ;    2566.91 ;    -     ;    -     ;     0.00 ;   4982.3 ;      34722.59 ;    67.28 ;      37558.02 ;    72.78 ;  115.43 ;
   6 ;   65 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12202.0 ;      10986.36 ;    77.37 ;      10597.53 ;    74.63 ;    0.00 ;
   6 ;   65 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12202.0 ;      10986.36 ;    77.37 ;      10597.53 ;    74.63 ;    0.00 ;
   6 ;   65 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12202.0 ;      10986.36 ;    77.37 ;      10597.53 ;    74.63 ;    0.00 ;
   6 ;   65 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12202.0 ;      10986.36 ;    77.37 ;      10597.53 ;    74.63 ;    0.00 ;
   6 ;   65 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   65 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   65 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   65 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   66 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32485.50 ;     0.00 ;     0.00 ;     0.00 ;    8618.00 ;  1900.00 ;  5789.58 ;     0.00 ;  43046.4 ;      99026.33 ;    48.47 ;     108278.33 ;    52.99 ;  126.55 ;
   6 ;   66 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 30311.53 ;     0.00 ;     0.00 ;     0.00 ;    7536.17 ;  1900.00 ;  5844.58 ;     0.00 ;  43046.4 ;      99026.33 ;    48.47 ;     108278.33 ;    52.99 ;  125.83 ;
   6 ;   66 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 22697.52 ;   101.32 ;     0.00 ;     0.00 ;    6088.31 ;  1900.00 ;  3990.48 ;     0.00 ;  43046.4 ;      99026.33 ;    48.47 ;     108278.33 ;    52.99 ;  119.77 ;
   6 ;   66 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 26933.85 ;    52.54 ;     0.00 ;     0.00 ;    7069.24 ;  1900.00 ;  4868.76 ;     0.00 ;  43046.4 ;      99026.33 ;    48.47 ;     108278.33 ;    52.99 ;  115.43 ;
   6 ;   66 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3904.52 ;     0.00 ;     0.00 ;     0.00 ;    7633.28 ;    -     ;    -     ;     0.00 ;   2526.8 ;       6192.18 ;    31.12 ;       7287.03 ;    36.62 ;  126.55 ;
   6 ;   66 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2749.50 ;     0.00 ;     0.00 ;     0.00 ;    7212.80 ;    -     ;    -     ;     0.00 ;   2526.8 ;       6192.18 ;    31.12 ;       7287.03 ;    36.62 ;  125.83 ;
   6 ;   66 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   781.11 ;     0.00 ;     0.00 ;     0.00 ;    6218.09 ;    -     ;    -     ;     0.00 ;   2526.8 ;       6192.18 ;    31.12 ;       7287.03 ;    36.62 ;  119.77 ;
   6 ;   66 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2031.86 ;     0.00 ;     0.00 ;     0.00 ;    6807.34 ;    -     ;    -     ;     0.00 ;   2526.8 ;       6192.18 ;    31.12 ;       7287.03 ;    36.62 ;  115.43 ;
   6 ;   66 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5470.74 ;     0.00 ;     0.00 ;     0.00 ;    1928.26 ;    -     ;    -     ;     0.00 ;   8055.3 ;      34722.59 ;    67.28 ;      39234.01 ;    76.03 ;  120.43 ;
   6 ;   66 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4884.14 ;     0.00 ;     0.00 ;     0.00 ;    2128.26 ;    -     ;    -     ;     0.00 ;   8055.3 ;      34722.59 ;    67.28 ;      39234.01 ;    76.03 ;  119.81 ;
   6 ;   66 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  3133.83 ;     0.00 ;     0.00 ;     0.00 ;    2105.17 ;    -     ;    -     ;     0.00 ;   8055.3 ;      34722.59 ;    67.28 ;      39234.01 ;    76.03 ;  119.77 ;
   6 ;   66 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  4130.47 ;     0.00 ;     0.00 ;     0.00 ;    2063.82 ;    -     ;    -     ;     0.00 ;   8055.3 ;      34722.59 ;    67.28 ;      39234.01 ;    76.03 ;  115.43 ;
   6 ;   66 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  21500.3 ;      10986.36 ;    77.37 ;      10898.49 ;    76.75 ;    0.00 ;
   6 ;   66 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  21500.3 ;      10986.36 ;    77.37 ;      10898.49 ;    76.75 ;    0.00 ;
   6 ;   66 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  21500.3 ;      10986.36 ;    77.37 ;      10898.49 ;    76.75 ;    0.00 ;
   6 ;   66 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  21500.3 ;      10986.36 ;    77.37 ;      10898.49 ;    76.75 ;    0.00 ;
   6 ;   66 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   66 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   66 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
