***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   56 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  1948.43 ;     0.00 ; 17453.92 ;     0.00 ;     0.00 ;     0.00 ;  -13677.18 ;    -     ;    -     ;     0.00 ;  12720.6 ;      11313.39 ;    79.67 ;      11174.09 ;    78.69 ;    0.00 ;
   6 ;   56 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   97.66 ;
   6 ;   56 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   97.66 ;
   6 ;   56 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   97.66 ;
   6 ;   56 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   57 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 33685.34 ;     5.54 ;     0.00 ;     0.00 ;    7991.80 ;  2445.58 ;  6629.00 ;     0.00 ;  46994.9 ;     111924.54 ;    54.78 ;     126677.63 ;    62.00 ;   89.96 ;
   6 ;   57 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 31234.29 ;   105.80 ;     0.00 ;     0.00 ;    7287.31 ;  1900.00 ;  6014.22 ;     0.00 ;  46994.9 ;     111924.54 ;    54.78 ;     126677.63 ;    62.00 ;   89.44 ;
   6 ;   57 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 23721.28 ;   115.60 ;     0.00 ;     0.00 ;    5646.92 ;  1900.00 ;  2973.09 ;     0.00 ;  46994.9 ;     111924.54 ;    54.78 ;     126677.63 ;    62.00 ;   83.83 ;
   6 ;   57 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 27981.68 ;    84.58 ;     0.00 ;     0.00 ;    6621.56 ;  2043.13 ;  4598.62 ;     0.00 ;  46994.9 ;     111924.54 ;    54.78 ;     126677.63 ;    62.00 ;   83.08 ;
   6 ;   57 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3142.44 ;     0.00 ;     0.00 ;     0.00 ;    8395.36 ;    -     ;    -     ;     0.00 ;   1626.0 ;       5499.00 ;    27.64 ;       5848.10 ;    29.39 ;   89.96 ;
   6 ;   57 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2283.53 ;     0.00 ;     0.00 ;     0.00 ;    7678.77 ;    -     ;    -     ;     0.00 ;   1626.0 ;       5499.00 ;    27.64 ;       5848.10 ;    29.39 ;   89.44 ;
   6 ;   57 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;   757.42 ;     0.00 ;     0.00 ;     0.00 ;    6358.98 ;    -     ;    -     ;     0.00 ;   1626.0 ;       5499.00 ;    27.64 ;       5848.10 ;    29.39 ;   83.83 ;
   6 ;   57 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   921.93 ;     0.00 ;  1717.55 ;     0.00 ;     0.00 ;     0.00 ;    7182.43 ;    -     ;    -     ;     0.00 ;   1626.0 ;       5499.00 ;    27.64 ;       5848.10 ;    29.39 ;   83.08 ;
   6 ;   57 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  6923.14 ;     0.00 ;     0.00 ;     0.00 ;     475.86 ;    -     ;    -     ;     0.00 ;  13712.2 ;      34774.26 ;    67.38 ;      43723.38 ;    84.73 ;    0.00 ;
   6 ;   57 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  6756.80 ;     0.00 ;     0.00 ;     0.00 ;     255.60 ;    -     ;    -     ;     0.00 ;  13712.2 ;      34774.26 ;    67.38 ;      43723.38 ;    84.73 ;    0.00 ;
   6 ;   57 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  4904.62 ;     0.00 ;     0.00 ;     0.00 ;     334.38 ;    -     ;    -     ;     0.00 ;  13712.2 ;      34774.26 ;    67.38 ;      43723.38 ;    84.73 ;    0.00 ;
   6 ;   57 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  5840.05 ;     0.00 ;     0.00 ;     0.00 ;     354.23 ;    -     ;    -     ;     0.00 ;  13712.2 ;      34774.26 ;    67.38 ;      43723.38 ;    84.73 ;   80.60 ;
   6 ;   57 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 17306.74 ;     0.00 ;     0.00 ;     0.00 ;  -11885.84 ;    -     ;    -     ;     0.00 ;  16957.6 ;      11313.39 ;    79.67 ;      11183.22 ;    78.75 ;    0.00 ;
   6 ;   57 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 16400.47 ;     0.00 ;     0.00 ;     0.00 ;  -11065.57 ;    -     ;    -     ;     0.00 ;  16957.6 ;      11313.39 ;    79.67 ;      11183.22 ;    78.75 ;    0.00 ;
   6 ;   57 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 15377.48 ;     0.00 ;     0.00 ;     0.00 ;  -10660.28 ;    -     ;    -     ;     0.00 ;  16957.6 ;      11313.39 ;    79.67 ;      11183.22 ;    78.75 ;    0.00 ;
   6 ;   57 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 16107.79 ;     0.00 ;     0.00 ;     0.00 ;  -11070.61 ;    -     ;    -     ;     0.00 ;  16957.6 ;      11313.39 ;    79.67 ;      11183.22 ;    78.75 ;    0.00 ;
   6 ;   57 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   57 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   57 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   57 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   58 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 32609.58 ;     0.00 ;     0.00 ;     0.00 ;    8532.02 ;  2445.58 ;  6629.00 ;     0.00 ;  49699.1 ;     111924.54 ;    54.78 ;     128303.37 ;    62.79 ;  101.34 ;
   6 ;   58 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 29713.19 ;    42.34 ;     0.00 ;     0.00 ;    8214.95 ;  1900.00 ;  6014.22 ;     0.00 ;  49699.1 ;     111924.54 ;    54.78 ;     128303.37 ;    62.79 ;  100.48 ;
   6 ;   58 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22836.32 ;   115.60 ;     0.00 ;     0.00 ;    6001.88 ;  1900.00 ;  2973.09 ;     0.00 ;  49699.1 ;     111924.54 ;    54.78 ;     128303.37 ;    62.79 ;   95.06 ;
   6 ;   58 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 26907.26 ;    69.22 ;     0.00 ;     0.00 ;    7150.61 ;  2043.13 ;  4598.62 ;     0.00 ;  49699.1 ;     111924.54 ;    54.78 ;     128303.37 ;    62.79 ;   83.08 ;
   6 ;   58 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2967.19 ;     0.00 ;     0.00 ;     0.00 ;    8570.61 ;    -     ;    -     ;     0.00 ;   1603.5 ;       5499.00 ;    27.64 ;       5980.15 ;    30.06 ;  101.34 ;
   6 ;   58 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1619.62 ;     0.00 ;     0.00 ;     0.00 ;    8342.68 ;    -     ;    -     ;     0.00 ;   1603.5 ;       5499.00 ;    27.64 ;       5980.15 ;    30.06 ;  100.48 ;
   6 ;   58 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   754.56 ;     0.00 ;     0.00 ;     0.00 ;    6244.64 ;    -     ;    -     ;     0.00 ;   1603.5 ;       5499.00 ;    27.64 ;       5980.15 ;    30.06 ;   95.06 ;
   6 ;   58 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1524.60 ;     0.00 ;     0.00 ;     0.00 ;    7314.60 ;    -     ;    -     ;     0.00 ;   1603.5 ;       5499.00 ;    27.64 ;       5980.15 ;    30.06 ;   83.08 ;
   6 ;   58 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4716.76 ;     0.00 ;     0.00 ;     0.00 ;    2682.24 ;    -     ;    -     ;     0.00 ;   4689.4 ;      34774.26 ;    67.38 ;      37273.54 ;    72.23 ;   96.22 ;
   6 ;   58 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3730.16 ;     0.00 ;     0.00 ;     0.00 ;    3282.24 ;    -     ;    -     ;     0.00 ;   4689.4 ;      34774.26 ;    67.38 ;      37273.54 ;    72.23 ;   95.90 ;
   6 ;   58 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1826.90 ;     0.00 ;     0.00 ;     0.00 ;    3412.10 ;    -     ;    -     ;     0.00 ;   4689.4 ;      34774.26 ;    67.38 ;      37273.54 ;    72.23 ;   94.86 ;
   6 ;   58 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3002.12 ;     0.00 ;     0.00 ;     0.00 ;    3192.16 ;    -     ;    -     ;     0.00 ;   4689.4 ;      34774.26 ;    67.38 ;      37273.54 ;    72.23 ;   80.60 ;
   6 ;   58 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 19420.90 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  16755.6 ;      11313.39 ;    79.67 ;      11379.48 ;    80.13 ;    0.00 ;
   6 ;   58 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 19334.90 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  16755.6 ;      11313.39 ;    79.67 ;      11379.48 ;    80.13 ;    0.00 ;
   6 ;   58 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 18417.20 ;     0.00 ;     0.00 ;     0.00 ;  -13700.00 ;    -     ;    -     ;     0.00 ;  16755.6 ;      11313.39 ;    79.67 ;      11379.48 ;    80.13 ;    0.00 ;
   6 ;   58 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 18881.62 ;     0.00 ;     0.00 ;     0.00 ;  -13844.44 ;    -     ;    -     ;     0.00 ;  16755.6 ;      11313.39 ;    79.67 ;      11379.48 ;    80.13 ;    0.00 ;
   6 ;   58 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   58 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   58 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   58 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   59 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 33233.98 ;     0.00 ;     0.00 ;     0.00 ;    7907.62 ;  2445.58 ;  6629.00 ;     0.00 ;  50553.1 ;     111924.54 ;    54.78 ;     129531.06 ;    63.40 ;   93.22 ;
   6 ;   59 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 31368.99 ;     0.00 ;     0.00 ;     0.00 ;    6516.81 ;  1900.00 ;  6014.22 ;     0.00 ;  50553.1 ;     111924.54 ;    54.78 ;     129531.06 ;    63.40 ;   92.69 ;
   6 ;   59 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 23686.31 ;   106.72 ;     0.00 ;     0.00 ;    5673.02 ;  1900.00 ;  2973.09 ;     0.00 ;  50553.1 ;     111924.54 ;    54.78 ;     129531.06 ;    63.40 ;   86.85 ;
   6 ;   59 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3263.59 ;   393.00 ; 27874.65 ;    55.34 ;     0.00 ;     0.00 ;    6444.16 ;  2043.13 ;  4598.62 ;     0.00 ;  50553.1 ;     111924.54 ;    54.78 ;     129531.06 ;    63.40 ;   83.08 ;
   6 ;   59 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2759.93 ;     0.00 ;     0.00 ;     0.00 ;    8777.87 ;    -     ;    -     ;     0.00 ;   1808.3 ;       5499.00 ;    27.64 ;       6239.93 ;    31.36 ;   93.22 ;
   6 ;   59 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1563.30 ;     0.00 ;     0.00 ;     0.00 ;    8399.00 ;    -     ;    -     ;     0.00 ;   1808.3 ;       5499.00 ;    27.64 ;       6239.93 ;    31.36 ;   92.69 ;
   6 ;   59 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   757.79 ;     0.00 ;     0.00 ;     0.00 ;    6241.41 ;    -     ;    -     ;     0.00 ;   1808.3 ;       5499.00 ;    27.64 ;       6239.93 ;    31.36 ;   86.85 ;
   6 ;   59 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1459.56 ;     0.00 ;     0.00 ;     0.00 ;    7379.64 ;    -     ;    -     ;     0.00 ;   1808.3 ;       5499.00 ;    27.64 ;       6239.93 ;    31.36 ;   83.08 ;
   6 ;   59 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4733.42 ;     0.00 ;     0.00 ;     0.00 ;    2665.58 ;    -     ;    -     ;     0.00 ;   7935.1 ;      34774.26 ;    67.38 ;      40321.43 ;    78.13 ;   83.76 ;
   6 ;   59 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3746.82 ;     0.00 ;     0.00 ;     0.00 ;    3265.58 ;    -     ;    -     ;     0.00 ;   7935.1 ;      34774.26 ;    67.38 ;      40321.43 ;    78.13 ;   83.75 ;
   6 ;   59 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1773.42 ;     0.00 ;     0.00 ;     0.00 ;    3465.58 ;    -     ;    -     ;     0.00 ;   7935.1 ;      34774.26 ;    67.38 ;      40321.43 ;    78.13 ;   82.43 ;
   6 ;   59 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2982.41 ;     0.00 ;     0.00 ;     0.00 ;    3211.87 ;    -     ;    -     ;     0.00 ;   7935.1 ;      34774.26 ;    67.38 ;      40321.43 ;    78.13 ;   80.60 ;
   6 ;   59 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 19420.90 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  16740.2 ;      11313.39 ;    79.67 ;      11403.57 ;    80.30 ;    0.00 ;
   6 ;   59 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 19334.90 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  16740.2 ;      11313.39 ;    79.67 ;      11403.57 ;    80.30 ;    0.00 ;
   6 ;   59 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 18417.20 ;     0.00 ;     0.00 ;     0.00 ;  -13700.00 ;    -     ;    -     ;     0.00 ;  16740.2 ;      11313.39 ;    79.67 ;      11403.57 ;    80.30 ;    0.00 ;
   6 ;   59 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 18881.62 ;     0.00 ;     0.00 ;     0.00 ;  -13844.44 ;    -     ;    -     ;     0.00 ;  16740.2 ;      11313.39 ;    79.67 ;      11403.57 ;    80.30 ;    0.00 ;
   6 ;   59 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   59 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   59 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   59 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   60 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 33129.86 ;     0.00 ;     0.00 ;     0.00 ;    8011.74 ;  2445.58 ;  6629.00 ;     0.00 ;  45247.3 ;     111924.54 ;    54.78 ;     125559.20 ;    61.45 ;  111.84 ;
   6 ;   60 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 30969.43 ;     0.00 ;     0.00 ;     0.00 ;    6916.37 ;  1900.00 ;  6014.22 ;     0.00 ;  45247.3 ;     111924.54 ;    54.78 ;     125559.20 ;    61.45 ;  111.23 ;
   6 ;   60 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22805.02 ;    92.55 ;     0.00 ;     0.00 ;    6010.13 ;  1900.00 ;  2973.09 ;     0.00 ;  45247.3 ;     111924.54 ;    54.78 ;     125559.20 ;    61.45 ;  105.83 ;
   6 ;   60 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27302.81 ;    47.99 ;     0.00 ;     0.00 ;    6733.83 ;  2043.13 ;  4598.62 ;     0.00 ;  45247.3 ;     111924.54 ;    54.78 ;     125559.20 ;    61.45 ;   83.08 ;
   6 ;   60 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2888.38 ;     0.00 ;     0.00 ;     0.00 ;    8649.42 ;    -     ;    -     ;     0.00 ;   2289.5 ;       5499.00 ;    27.64 ;       6521.52 ;    32.78 ;  111.84 ;
   6 ;   60 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1715.93 ;     0.00 ;     0.00 ;     0.00 ;    8246.37 ;    -     ;    -     ;     0.00 ;   2289.5 ;       5499.00 ;    27.64 ;       6521.52 ;    32.78 ;  111.23 ;
   6 ;   60 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   981.88 ;     0.00 ;     0.00 ;     0.00 ;    6017.32 ;    -     ;    -     ;     0.00 ;   2289.5 ;       5499.00 ;    27.64 ;       6521.52 ;    32.78 ;  105.83 ;
   6 ;   60 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1642.90 ;     0.00 ;     0.00 ;     0.00 ;    7196.30 ;    -     ;    -     ;     0.00 ;   2289.5 ;       5499.00 ;    27.64 ;       6521.52 ;    32.78 ;   83.08 ;
   6 ;   60 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4740.27 ;     0.00 ;     0.00 ;     0.00 ;    2658.73 ;    -     ;    -     ;     0.00 ;   6303.7 ;      34774.26 ;    67.38 ;      38928.12 ;    75.43 ;  105.87 ;
   6 ;   60 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3753.67 ;     0.00 ;     0.00 ;     0.00 ;    3258.73 ;    -     ;    -     ;     0.00 ;   6303.7 ;      34774.26 ;    67.38 ;      38928.12 ;    75.43 ;  105.86 ;
   6 ;   60 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1780.27 ;     0.00 ;     0.00 ;     0.00 ;    3458.73 ;    -     ;    -     ;     0.00 ;   6303.7 ;      34774.26 ;    67.38 ;      38928.12 ;    75.43 ;  104.38 ;
   6 ;   60 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2989.25 ;     0.00 ;     0.00 ;     0.00 ;    3205.03 ;    -     ;    -     ;     0.00 ;   6303.7 ;      34774.26 ;    67.38 ;      38928.12 ;    75.43 ;   80.60 ;
   6 ;   60 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 19420.90 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  17527.4 ;      11313.39 ;    79.67 ;      11241.83 ;    79.16 ;    0.00 ;
   6 ;   60 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 19334.90 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  17527.4 ;      11313.39 ;    79.67 ;      11241.83 ;    79.16 ;    0.00 ;
   6 ;   60 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 18417.20 ;     0.00 ;     0.00 ;     0.00 ;  -13700.00 ;    -     ;    -     ;     0.00 ;  17527.4 ;      11313.39 ;    79.67 ;      11241.83 ;    79.16 ;    0.00 ;
   6 ;   60 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 18881.62 ;     0.00 ;     0.00 ;     0.00 ;  -13844.44 ;    -     ;    -     ;     0.00 ;  17527.4 ;      11313.39 ;    79.67 ;      11241.83 ;    79.16 ;    0.00 ;
