***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   92 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3432.74 ;     0.00 ;     0.00 ;     0.00 ;    8105.06 ;    -     ;    -     ;     0.00 ;   2517.8 ;       6297.15 ;    31.65 ;       7514.91 ;    37.77 ;  119.95 ;
   6 ;   92 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1688.33 ;     0.00 ;     0.00 ;     0.00 ;    8273.97 ;    -     ;    -     ;     0.00 ;   2517.8 ;       6297.15 ;    31.65 ;       7514.91 ;    37.77 ;  118.94 ;
   6 ;   92 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   933.93 ;     0.00 ;     0.00 ;     0.00 ;    6065.27 ;    -     ;    -     ;     0.00 ;   2517.8 ;       6297.15 ;    31.65 ;       7514.91 ;    37.77 ;  116.14 ;
   6 ;   92 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1754.80 ;     0.00 ;     0.00 ;     0.00 ;    7084.40 ;    -     ;    -     ;     0.00 ;   2517.8 ;       6297.15 ;    31.65 ;       7514.91 ;    37.77 ;  104.93 ;
   6 ;   92 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5577.22 ;     0.00 ;     0.00 ;     0.00 ;    1821.78 ;    -     ;    -     ;     0.00 ;   5664.4 ;      34776.48 ;    67.39 ;      37808.60 ;    73.26 ;  118.94 ;
   6 ;   92 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4939.38 ;     0.00 ;     0.00 ;     0.00 ;    2073.02 ;    -     ;    -     ;     0.00 ;   5664.4 ;      34776.48 ;    67.39 ;      37808.60 ;    73.26 ;  118.94 ;
   6 ;   92 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2004.25 ;     0.00 ;     0.00 ;     0.00 ;    3234.75 ;    -     ;    -     ;     0.00 ;   5664.4 ;      34776.48 ;    67.39 ;      37808.60 ;    73.26 ;  116.14 ;
   6 ;   92 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3584.80 ;     0.00 ;     0.00 ;     0.00 ;    2609.49 ;    -     ;    -     ;     0.00 ;   5664.4 ;      34776.48 ;    67.39 ;      37808.60 ;    73.26 ;  104.93 ;
   6 ;   92 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13520.1 ;      11190.56 ;    78.80 ;      10864.06 ;    76.50 ;    0.00 ;
   6 ;   92 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13520.1 ;      11190.56 ;    78.80 ;      10864.06 ;    76.50 ;    0.00 ;
   6 ;   92 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13520.1 ;      11190.56 ;    78.80 ;      10864.06 ;    76.50 ;    0.00 ;
   6 ;   92 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13520.1 ;      11190.56 ;    78.80 ;      10864.06 ;    76.50 ;    0.00 ;
   6 ;   92 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   92 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   92 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   92 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   93 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3776.50 ;   393.00 ; 32609.49 ;     0.00 ;     0.00 ;     0.00 ;    8294.01 ;  1900.00 ;  6193.17 ;     0.00 ;  35462.8 ;     105231.00 ;    51.50 ;     111343.59 ;    54.49 ;  172.34 ;
   6 ;   93 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3776.50 ;   393.00 ; 30969.81 ;     0.00 ;     0.00 ;     0.00 ;    6677.89 ;  1900.00 ;  5862.65 ;     0.00 ;  35462.8 ;     105231.00 ;    51.50 ;     111343.59 ;    54.49 ;  172.33 ;
   6 ;   93 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3776.50 ;   393.00 ; 22134.25 ;   107.53 ;     0.00 ;     0.00 ;    6457.78 ;  1900.00 ;  4305.80 ;     0.00 ;  35462.8 ;     105231.00 ;    51.50 ;     111343.59 ;    54.49 ;  165.32 ;
   6 ;   93 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3776.50 ;   393.00 ; 26818.57 ;    55.76 ;     0.00 ;     0.00 ;    6987.74 ;  1900.00 ;  5142.10 ;     0.00 ;  35462.8 ;     105231.00 ;    51.50 ;     111343.59 ;    54.49 ;  104.93 ;
   6 ;   93 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3084.87 ;     0.00 ;     0.00 ;     0.00 ;    8452.93 ;    -     ;    -     ;     0.00 ;   2179.7 ;       6297.15 ;    31.65 ;       7241.23 ;    36.39 ;  172.34 ;
   6 ;   93 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1994.53 ;     0.00 ;     0.00 ;     0.00 ;    7967.77 ;    -     ;    -     ;     0.00 ;   2179.7 ;       6297.15 ;    31.65 ;       7241.23 ;    36.39 ;  172.33 ;
   6 ;   93 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   828.40 ;     0.00 ;     0.00 ;     0.00 ;    6170.80 ;    -     ;    -     ;     0.00 ;   2179.7 ;       6297.15 ;    31.65 ;       7241.23 ;    36.39 ;  165.32 ;
   6 ;   93 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1675.92 ;     0.00 ;     0.00 ;     0.00 ;    7163.29 ;    -     ;    -     ;     0.00 ;   2179.7 ;       6297.15 ;    31.65 ;       7241.23 ;    36.39 ;  104.93 ;
   6 ;   93 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1568.20 ;     0.00 ;  4657.84 ;     0.00 ;     0.00 ;     0.00 ;    1521.76 ;    -     ;    -     ;     0.00 ;   3877.9 ;      34776.48 ;    67.39 ;      36541.54 ;    70.81 ;  167.99 ;
   6 ;   93 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1568.20 ;     0.00 ;  4071.24 ;     0.00 ;     0.00 ;     0.00 ;    1721.76 ;    -     ;    -     ;     0.00 ;   3877.9 ;      34776.48 ;    67.39 ;      36541.54 ;    70.81 ;  167.97 ;
   6 ;   93 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1568.20 ;     0.00 ;  1806.98 ;     0.00 ;     0.00 ;     0.00 ;    2212.62 ;    -     ;    -     ;     0.00 ;   3877.9 ;      34776.48 ;    67.39 ;      36541.54 ;    70.81 ;  165.32 ;
   6 ;   93 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1568.20 ;     0.00 ;  3051.07 ;     0.00 ;     0.00 ;     0.00 ;    1923.81 ;    -     ;    -     ;     0.00 ;   3877.9 ;      34776.48 ;    67.39 ;      36541.54 ;    70.81 ;  104.93 ;
   6 ;   93 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11036.6 ;      11190.56 ;    78.80 ;      10736.62 ;    75.61 ;    0.00 ;
   6 ;   93 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11036.6 ;      11190.56 ;    78.80 ;      10736.62 ;    75.61 ;    0.00 ;
   6 ;   93 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11036.6 ;      11190.56 ;    78.80 ;      10736.62 ;    75.61 ;    0.00 ;
   6 ;   93 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11036.6 ;      11190.56 ;    78.80 ;      10736.62 ;    75.61 ;    0.00 ;
   6 ;   93 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   93 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   93 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   93 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   94 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 33007.20 ;     9.35 ;     0.00 ;     0.00 ;    8105.65 ;  1900.00 ;  6193.17 ;     0.00 ;  43071.8 ;     105231.00 ;    51.50 ;     116879.01 ;    57.20 ;  125.09 ;
   6 ;   94 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 31331.32 ;   111.82 ;     0.00 ;     0.00 ;    6628.20 ;  1900.00 ;  5862.65 ;     0.00 ;  43071.8 ;     105231.00 ;    51.50 ;     116879.01 ;    57.20 ;  125.08 ;
   6 ;   94 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 23289.89 ;   115.60 ;     0.00 ;     0.00 ;    5510.21 ;  1900.00 ;  4305.80 ;     0.00 ;  43071.8 ;     105231.00 ;    51.50 ;     116879.01 ;    57.20 ;  119.48 ;
   6 ;   94 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 27601.35 ;    86.90 ;     0.00 ;     0.00 ;    6436.11 ;  1900.00 ;  5142.10 ;     0.00 ;  43071.8 ;     105231.00 ;    51.50 ;     116879.01 ;    57.20 ;  104.93 ;
   6 ;   94 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3039.98 ;     0.00 ;     0.00 ;     0.00 ;    8497.82 ;    -     ;    -     ;     0.00 ;   2092.3 ;       6297.15 ;    31.65 ;       7217.13 ;    36.27 ;  125.09 ;
   6 ;   94 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2032.99 ;     0.00 ;     0.00 ;     0.00 ;    7929.31 ;    -     ;    -     ;     0.00 ;   2092.3 ;       6297.15 ;    31.65 ;       7217.13 ;    36.27 ;  125.08 ;
   6 ;   94 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   751.63 ;     0.00 ;     0.00 ;     0.00 ;    6247.57 ;    -     ;    -     ;     0.00 ;   2092.3 ;       6297.15 ;    31.65 ;       7217.13 ;    36.27 ;  119.48 ;
   6 ;   94 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1632.76 ;     0.00 ;     0.00 ;     0.00 ;    7206.44 ;    -     ;    -     ;     0.00 ;   2092.3 ;       6297.15 ;    31.65 ;       7217.13 ;    36.27 ;  104.93 ;
   6 ;   94 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5672.30 ;     0.00 ;     0.00 ;     0.00 ;    1726.70 ;    -     ;    -     ;     0.00 ;   5322.5 ;      34776.48 ;    67.39 ;      37332.04 ;    72.34 ;  122.36 ;
   6 ;   94 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5225.98 ;     0.00 ;     0.00 ;     0.00 ;    1786.42 ;    -     ;    -     ;     0.00 ;   5322.5 ;      34776.48 ;    67.39 ;      37332.04 ;    72.34 ;  122.36 ;
   6 ;   94 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2155.58 ;     0.00 ;     0.00 ;     0.00 ;    3083.42 ;    -     ;    -     ;     0.00 ;   5322.5 ;      34776.48 ;    67.39 ;      37332.04 ;    72.34 ;  119.48 ;
   6 ;   94 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3751.01 ;     0.00 ;     0.00 ;     0.00 ;    2443.27 ;    -     ;    -     ;     0.00 ;   5322.5 ;      34776.48 ;    67.39 ;      37332.04 ;    72.34 ;  104.93 ;
   6 ;   94 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13676.9 ;      11190.56 ;    78.80 ;      10789.12 ;    75.98 ;    0.00 ;
   6 ;   94 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13676.9 ;      11190.56 ;    78.80 ;      10789.12 ;    75.98 ;    0.00 ;
   6 ;   94 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13676.9 ;      11190.56 ;    78.80 ;      10789.12 ;    75.98 ;    0.00 ;
   6 ;   94 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13676.9 ;      11190.56 ;    78.80 ;      10789.12 ;    75.98 ;    0.00 ;
   6 ;   94 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   94 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   94 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   94 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   95 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 33284.48 ;    43.21 ;     0.00 ;     0.00 ;    7900.32 ;  1900.00 ;  6193.17 ;     0.00 ;  52852.7 ;     105231.00 ;    51.50 ;     125347.22 ;    61.35 ;   95.62 ;
   6 ;   95 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 31302.06 ;   115.60 ;     0.00 ;     0.00 ;    6699.34 ;  1900.00 ;  5862.65 ;     0.00 ;  52852.7 ;     105231.00 ;    51.50 ;     125347.22 ;    61.35 ;   95.62 ;
   6 ;   95 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 23843.12 ;   115.60 ;     0.00 ;     0.00 ;    5525.08 ;  1900.00 ;  4305.80 ;     0.00 ;  52852.7 ;     105231.00 ;    51.50 ;     125347.22 ;    61.35 ;   90.73 ;
   6 ;   95 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3263.59 ;   393.00 ; 27954.54 ;    96.61 ;     0.00 ;     0.00 ;    6405.54 ;  1900.00 ;  5142.10 ;     0.00 ;  52852.7 ;     105231.00 ;    51.50 ;     125347.22 ;    61.35 ;  104.93 ;
   6 ;   95 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3252.41 ;     0.00 ;     0.00 ;     0.00 ;    8285.39 ;    -     ;    -     ;     0.00 ;   1842.3 ;       6297.15 ;    31.65 ;       6886.98 ;    34.61 ;   95.62 ;
   6 ;   95 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2100.46 ;     0.00 ;     0.00 ;     0.00 ;    7861.84 ;    -     ;    -     ;     0.00 ;   1842.3 ;       6297.15 ;    31.65 ;       6886.98 ;    34.61 ;   95.62 ;
   6 ;   95 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   758.44 ;     0.00 ;     0.00 ;     0.00 ;    6240.76 ;    -     ;    -     ;     0.00 ;   1842.3 ;       6297.15 ;    31.65 ;       6886.98 ;    34.61 ;   90.73 ;
   6 ;   95 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1706.80 ;     0.00 ;     0.00 ;     0.00 ;    7132.40 ;    -     ;    -     ;     0.00 ;   1842.3 ;       6297.15 ;    31.65 ;       6886.98 ;    34.61 ;  104.93 ;
   6 ;   95 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5441.50 ;     0.00 ;     0.00 ;     0.00 ;    1957.50 ;    -     ;    -     ;     0.00 ;   9470.0 ;      34776.48 ;    67.39 ;      40666.95 ;    78.80 ;   92.91 ;
   6 ;   95 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4854.90 ;     0.00 ;     0.00 ;     0.00 ;    2157.50 ;    -     ;    -     ;     0.00 ;   9470.0 ;      34776.48 ;    67.39 ;      40666.95 ;    78.80 ;   91.78 ;
   6 ;   95 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2318.99 ;     0.00 ;     0.00 ;     0.00 ;    2920.01 ;    -     ;    -     ;     0.00 ;   9470.0 ;      34776.48 ;    67.39 ;      40666.95 ;    78.80 ;   90.73 ;
   6 ;   95 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3693.88 ;     0.00 ;     0.00 ;     0.00 ;    2500.41 ;    -     ;    -     ;     0.00 ;   9470.0 ;      34776.48 ;    67.39 ;      40666.95 ;    78.80 ;  104.93 ;
   6 ;   95 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16130.1 ;      11190.56 ;    78.80 ;      11374.11 ;    80.10 ;    0.00 ;
   6 ;   95 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16130.1 ;      11190.56 ;    78.80 ;      11374.11 ;    80.10 ;    0.00 ;
   6 ;   95 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  16130.1 ;      11190.56 ;    78.80 ;      11374.11 ;    80.10 ;    0.00 ;
   6 ;   95 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  16130.1 ;      11190.56 ;    78.80 ;      11374.11 ;    80.10 ;    0.00 ;
   6 ;   95 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   95 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   95 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   95 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   96 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 32916.19 ;     0.00 ;     0.00 ;     0.00 ;    8225.41 ;  1900.00 ;  6193.17 ;     0.00 ;  50704.1 ;     105231.00 ;    51.50 ;     124507.65 ;    60.94 ;   94.42 ;
   6 ;   96 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 29768.01 ;    33.29 ;     0.00 ;     0.00 ;    8151.08 ;  1900.00 ;  5862.65 ;     0.00 ;  50704.1 ;     105231.00 ;    51.50 ;     124507.65 ;    60.94 ;   93.41 ;
   6 ;   96 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 23229.24 ;   115.60 ;     0.00 ;     0.00 ;    6138.96 ;  1900.00 ;  4305.80 ;     0.00 ;  50704.1 ;     105231.00 ;    51.50 ;     124507.65 ;    60.94 ;   86.57 ;
   6 ;   96 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3263.59 ;   393.00 ; 27203.45 ;    67.24 ;     0.00 ;     0.00 ;    7127.26 ;  1900.00 ;  5142.10 ;     0.00 ;  50704.1 ;     105231.00 ;    51.50 ;     124507.65 ;    60.94 ;  104.93 ;
   6 ;   96 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2789.96 ;     0.00 ;     0.00 ;     0.00 ;    8747.84 ;    -     ;    -     ;     0.00 ;   1207.6 ;       6297.15 ;    31.65 ;       6437.60 ;    32.35 ;   94.42 ;
