***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   70 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   70 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   71 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 31257.87 ;     0.00 ;     0.00 ;     0.00 ;    9883.73 ;  1900.00 ;  6467.53 ;     0.00 ;  44695.5 ;     110346.70 ;    54.01 ;     123462.89 ;    60.43 ;  105.94 ;
   6 ;   71 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 28573.94 ;     0.00 ;     0.00 ;     0.00 ;    9311.86 ;  1900.00 ;  5865.27 ;     0.00 ;  44695.5 ;     110346.70 ;    54.01 ;     123462.89 ;    60.43 ;  105.93 ;
   6 ;   71 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 21986.71 ;    91.19 ;     0.00 ;     0.00 ;    6827.08 ;  1900.00 ;  4627.11 ;     0.00 ;  44695.5 ;     110346.70 ;    54.01 ;     123462.89 ;    60.43 ;   99.64 ;
   6 ;   71 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 25862.46 ;    47.28 ;     0.00 ;     0.00 ;    8173.48 ;  1900.00 ;  5381.26 ;     0.00 ;  44695.5 ;     110346.70 ;    54.01 ;     123462.89 ;    60.43 ;   81.29 ;
   6 ;   71 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  5204.83 ;     0.00 ;     0.00 ;     0.00 ;    6332.97 ;    -     ;    -     ;     0.00 ;   5886.4 ;       5922.92 ;    29.77 ;       9446.47 ;    47.48 ;  105.94 ;
   6 ;   71 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  3709.83 ;     0.00 ;     0.00 ;     0.00 ;    6252.47 ;    -     ;    -     ;     0.00 ;   5886.4 ;       5922.92 ;    29.77 ;       9446.47 ;    47.48 ;  105.93 ;
   6 ;   71 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1327.53 ;     0.00 ;     0.00 ;     0.00 ;    5671.67 ;    -     ;    -     ;     0.00 ;   5886.4 ;       5922.92 ;    29.77 ;       9446.47 ;    47.48 ;   99.64 ;
   6 ;   71 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2866.77 ;     0.00 ;     0.00 ;     0.00 ;    5972.43 ;    -     ;    -     ;     0.00 ;   5886.4 ;       5922.92 ;    29.77 ;       9446.47 ;    47.48 ;   81.29 ;
   6 ;   71 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4282.73 ;     0.00 ;     0.00 ;     0.00 ;    3116.27 ;    -     ;    -     ;     0.00 ;   5569.6 ;      34788.92 ;    67.41 ;      38352.49 ;    74.32 ;  105.94 ;
   6 ;   71 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3711.46 ;     0.00 ;     0.00 ;     0.00 ;    3300.94 ;    -     ;    -     ;     0.00 ;   5569.6 ;      34788.92 ;    67.41 ;      38352.49 ;    74.32 ;  105.93 ;
   6 ;   71 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1311.72 ;     0.00 ;     0.00 ;     0.00 ;    3927.28 ;    -     ;    -     ;     0.00 ;   5569.6 ;      34788.92 ;    67.41 ;      38352.49 ;    74.32 ;   99.64 ;
   6 ;   71 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2617.02 ;     0.00 ;     0.00 ;     0.00 ;    3577.26 ;    -     ;    -     ;     0.00 ;   5569.6 ;      34788.92 ;    67.41 ;      38352.49 ;    74.32 ;   81.29 ;
   6 ;   71 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  2220.30 ;     0.00 ; 16888.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10693.1 ;      11255.93 ;    79.26 ;      10923.91 ;    76.93 ;   99.33 ;
   6 ;   71 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  2220.30 ;     0.00 ; 16802.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10693.1 ;      11255.93 ;    79.26 ;      10923.91 ;    76.93 ;   99.33 ;
   6 ;   71 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  2111.51 ;     0.00 ; 14993.69 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  10693.1 ;      11255.93 ;    79.26 ;      10923.91 ;    76.93 ;   97.66 ;
   6 ;   71 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  2163.89 ;     0.00 ; 15887.21 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  10693.1 ;      11255.93 ;    79.26 ;      10923.91 ;    76.93 ;    0.00 ;
   6 ;   71 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   99.33 ;
   6 ;   71 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   99.33 ;
   6 ;   71 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   97.66 ;
   6 ;   71 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   72 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32000.89 ;    16.66 ;     0.00 ;     0.00 ;    9119.27 ;  1900.00 ;  6467.53 ;     0.00 ;  48757.2 ;     110346.70 ;    54.01 ;     125950.61 ;    61.64 ;  120.07 ;
   6 ;   72 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 29984.90 ;   115.60 ;     0.00 ;     0.00 ;    7978.40 ;  1900.00 ;  5865.27 ;     0.00 ;  48757.2 ;     110346.70 ;    54.01 ;     125950.61 ;    61.64 ;  119.05 ;
   6 ;   72 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23320.24 ;   115.60 ;     0.00 ;     0.00 ;    5517.96 ;  1900.00 ;  4627.11 ;     0.00 ;  48757.2 ;     110346.70 ;    54.01 ;     125950.61 ;    61.64 ;  116.14 ;
   6 ;   72 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 27058.04 ;    89.64 ;     0.00 ;     0.00 ;    7001.92 ;  1900.00 ;  5381.26 ;     0.00 ;  48757.2 ;     110346.70 ;    54.01 ;     125950.61 ;    61.64 ;   81.29 ;
   6 ;   72 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3657.34 ;     0.00 ;     0.00 ;     0.00 ;    7880.46 ;    -     ;    -     ;     0.00 ;   2368.8 ;       5922.92 ;    29.77 ;       6905.95 ;    34.71 ;  120.07 ;
   6 ;   72 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1694.79 ;     0.00 ;     0.00 ;     0.00 ;    8267.51 ;    -     ;    -     ;     0.00 ;   2368.8 ;       5922.92 ;    29.77 ;       6905.95 ;    34.71 ;  119.05 ;
   6 ;   72 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   918.96 ;     0.00 ;     0.00 ;     0.00 ;    6080.24 ;    -     ;    -     ;     0.00 ;   2368.8 ;       5922.92 ;    29.77 ;       6905.95 ;    34.71 ;  116.14 ;
   6 ;   72 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1807.38 ;     0.00 ;     0.00 ;     0.00 ;    7031.83 ;    -     ;    -     ;     0.00 ;   2368.8 ;       5922.92 ;    29.77 ;       6905.95 ;    34.71 ;   81.29 ;
   6 ;   72 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5588.46 ;     0.00 ;     0.00 ;     0.00 ;    1810.54 ;    -     ;    -     ;     0.00 ;   6202.0 ;      34788.92 ;    67.41 ;      37942.13 ;    73.52 ;  118.94 ;
   6 ;   72 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5168.93 ;     0.00 ;     0.00 ;     0.00 ;    1843.47 ;    -     ;    -     ;     0.00 ;   6202.0 ;      34788.92 ;    67.41 ;      37942.13 ;    73.52 ;  118.94 ;
   6 ;   72 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1994.25 ;     0.00 ;     0.00 ;     0.00 ;    3244.75 ;    -     ;    -     ;     0.00 ;   6202.0 ;      34788.92 ;    67.41 ;      37942.13 ;    73.52 ;  116.14 ;
   6 ;   72 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3632.86 ;     0.00 ;     0.00 ;     0.00 ;    2561.42 ;    -     ;    -     ;     0.00 ;   6202.0 ;      34788.92 ;    67.41 ;      37942.13 ;    73.52 ;   81.29 ;
   6 ;   72 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12762.0 ;      11255.93 ;    79.26 ;      10965.22 ;    77.22 ;    0.00 ;
   6 ;   72 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12762.0 ;      11255.93 ;    79.26 ;      10965.22 ;    77.22 ;    0.00 ;
   6 ;   72 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12762.0 ;      11255.93 ;    79.26 ;      10965.22 ;    77.22 ;    0.00 ;
   6 ;   72 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12762.0 ;      11255.93 ;    79.26 ;      10965.22 ;    77.22 ;    0.00 ;
   6 ;   72 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   72 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   72 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   72 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   73 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 32009.30 ;     0.00 ;     0.00 ;     0.00 ;    9132.30 ;  1900.00 ;  6467.53 ;     0.00 ;  46212.6 ;     110346.70 ;    54.01 ;     124776.44 ;    61.07 ;  105.45 ;
   6 ;   73 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 29151.13 ;     0.00 ;     0.00 ;     0.00 ;    8734.67 ;  1900.00 ;  5865.27 ;     0.00 ;  46212.6 ;     110346.70 ;    54.01 ;     124776.44 ;    61.07 ;  104.01 ;
   6 ;   73 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23180.52 ;    98.43 ;     0.00 ;     0.00 ;    5640.51 ;  1900.00 ;  4627.11 ;     0.00 ;  46212.6 ;     110346.70 ;    54.01 ;     124776.44 ;    61.07 ;  101.85 ;
   6 ;   73 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 26805.09 ;    51.04 ;     0.00 ;     0.00 ;    7234.61 ;  1900.00 ;  5381.26 ;     0.00 ;  46212.6 ;     110346.70 ;    54.01 ;     124776.44 ;    61.07 ;   81.29 ;
   6 ;   73 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4097.73 ;     0.00 ;     0.00 ;     0.00 ;    7440.07 ;    -     ;    -     ;     0.00 ;   4120.0 ;       5922.92 ;    29.77 ;       8388.58 ;    42.16 ;  105.45 ;
   6 ;   73 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2368.94 ;     0.00 ;     0.00 ;     0.00 ;    7593.36 ;    -     ;    -     ;     0.00 ;   4120.0 ;       5922.92 ;    29.77 ;       8388.58 ;    42.16 ;  104.01 ;
   6 ;   73 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1044.33 ;     0.00 ;     0.00 ;     0.00 ;    5954.87 ;    -     ;    -     ;     0.00 ;   4120.0 ;       5922.92 ;    29.77 ;       8388.58 ;    42.16 ;  101.85 ;
   6 ;   73 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2135.65 ;     0.00 ;     0.00 ;     0.00 ;    6703.56 ;    -     ;    -     ;     0.00 ;   4120.0 ;       5922.92 ;    29.77 ;       8388.58 ;    42.16 ;   81.29 ;
   6 ;   73 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5161.10 ;     0.00 ;     0.00 ;     0.00 ;    2237.90 ;    -     ;    -     ;     0.00 ;   5171.1 ;      34788.92 ;    67.41 ;      37756.76 ;    73.16 ;  105.45 ;
   6 ;   73 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4475.16 ;     0.00 ;     0.00 ;     0.00 ;    2537.24 ;    -     ;    -     ;     0.00 ;   5171.1 ;      34788.92 ;    67.41 ;      37756.76 ;    73.16 ;  104.01 ;
   6 ;   73 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1447.56 ;     0.00 ;     0.00 ;     0.00 ;    3791.44 ;    -     ;    -     ;     0.00 ;   5171.1 ;      34788.92 ;    67.41 ;      37756.76 ;    73.16 ;  101.85 ;
   6 ;   73 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3085.25 ;     0.00 ;     0.00 ;     0.00 ;    3109.04 ;    -     ;    -     ;     0.00 ;   5171.1 ;      34788.92 ;    67.41 ;      37756.76 ;    73.16 ;   81.29 ;
   6 ;   73 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14068.7 ;      11255.93 ;    79.26 ;      11058.68 ;    77.88 ;    0.00 ;
   6 ;   73 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14068.7 ;      11255.93 ;    79.26 ;      11058.68 ;    77.88 ;    0.00 ;
   6 ;   73 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14068.7 ;      11255.93 ;    79.26 ;      11058.68 ;    77.88 ;    0.00 ;
   6 ;   73 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14068.7 ;      11255.93 ;    79.26 ;      11058.68 ;    77.88 ;    0.00 ;
   6 ;   73 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   73 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   73 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   73 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   74 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32458.49 ;    33.45 ;     0.00 ;     0.00 ;    8678.46 ;  1900.00 ;  6467.53 ;     0.00 ;  48117.5 ;     110346.70 ;    54.01 ;     125692.03 ;    61.52 ;  122.24 ;
   6 ;   74 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 29277.29 ;   115.60 ;     0.00 ;     0.00 ;    8686.01 ;  1900.00 ;  5865.27 ;     0.00 ;  48117.5 ;     110346.70 ;    54.01 ;     125692.03 ;    61.52 ;  120.57 ;
   6 ;   74 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22775.32 ;   115.60 ;     0.00 ;     0.00 ;    6062.88 ;  1900.00 ;  4627.11 ;     0.00 ;  48117.5 ;     110346.70 ;    54.01 ;     125692.03 ;    61.52 ;  115.04 ;
   6 ;   74 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 26740.47 ;    94.05 ;     0.00 ;     0.00 ;    7323.88 ;  1900.00 ;  5381.26 ;     0.00 ;  48117.5 ;     110346.70 ;    54.01 ;     125692.03 ;    61.52 ;   81.29 ;
   6 ;   74 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2927.75 ;     0.00 ;     0.00 ;     0.00 ;    8610.05 ;    -     ;    -     ;     0.00 ;   1045.4 ;       5922.92 ;    29.77 ;       5860.38 ;    29.45 ;  122.24 ;
   6 ;   74 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1564.94 ;     0.00 ;     0.00 ;     0.00 ;    8397.36 ;    -     ;    -     ;     0.00 ;   1045.4 ;       5922.92 ;    29.77 ;       5860.38 ;    29.45 ;  120.57 ;
   6 ;   74 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   742.67 ;     0.00 ;     0.00 ;     0.00 ;    6256.53 ;    -     ;    -     ;     0.00 ;   1045.4 ;       5922.92 ;    29.77 ;       5860.38 ;    29.45 ;  115.04 ;
   6 ;   74 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1496.11 ;     0.00 ;     0.00 ;     0.00 ;    7343.10 ;    -     ;    -     ;     0.00 ;   1045.4 ;       5922.92 ;    29.77 ;       5860.38 ;    29.45 ;   81.29 ;
   6 ;   74 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5877.24 ;     0.00 ;     0.00 ;     0.00 ;    1521.76 ;    -     ;    -     ;     0.00 ;   4076.3 ;      34788.92 ;    67.41 ;      36156.27 ;    70.06 ;  120.57 ;
   6 ;   74 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5230.50 ;     0.00 ;     0.00 ;     0.00 ;    1781.90 ;    -     ;    -     ;     0.00 ;   4076.3 ;      34788.92 ;    67.41 ;      36156.27 ;    70.06 ;  120.57 ;
   6 ;   74 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1914.11 ;     0.00 ;     0.00 ;     0.00 ;    3324.89 ;    -     ;    -     ;     0.00 ;   4076.3 ;      34788.92 ;    67.41 ;      36156.27 ;    70.06 ;  115.04 ;
   6 ;   74 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3680.56 ;     0.00 ;     0.00 ;     0.00 ;    2513.73 ;    -     ;    -     ;     0.00 ;   4076.3 ;      34788.92 ;    67.41 ;      36156.27 ;    70.06 ;   81.29 ;
   6 ;   74 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13911.1 ;      11255.93 ;    79.26 ;      10907.33 ;    76.81 ;    0.00 ;
   6 ;   74 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13911.1 ;      11255.93 ;    79.26 ;      10907.33 ;    76.81 ;    0.00 ;
   6 ;   74 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13911.1 ;      11255.93 ;    79.26 ;      10907.33 ;    76.81 ;    0.00 ;
   6 ;   74 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13911.1 ;      11255.93 ;    79.26 ;      10907.33 ;    76.81 ;    0.00 ;
   6 ;   74 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   74 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   74 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
