***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   57 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 23498.08 ;   115.60 ;     0.00 ;     0.00 ;    5870.12 ;  1900.00 ;  4835.30 ;     0.00 ;  46832.8 ;     110050.97 ;    53.86 ;     124232.70 ;    60.80 ;   83.65 ;
   6 ;   57 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 27876.95 ;    84.58 ;     0.00 ;     0.00 ;    6726.29 ;  1900.00 ;  5316.98 ;     0.00 ;  46832.8 ;     110050.97 ;    53.86 ;     124232.70 ;    60.80 ;   90.38 ;
   6 ;   57 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2533.06 ;     0.00 ;     0.00 ;     0.00 ;    9004.74 ;    -     ;    -     ;     0.00 ;   1626.8 ;       5649.14 ;    28.39 ;       6468.25 ;    32.51 ;   89.59 ;
   6 ;   57 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1275.44 ;     0.00 ;     0.00 ;     0.00 ;    8686.86 ;    -     ;    -     ;     0.00 ;   1626.8 ;       5649.14 ;    28.39 ;       6468.25 ;    32.51 ;   88.38 ;
   6 ;   57 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;   547.26 ;     0.00 ;     0.00 ;     0.00 ;    6569.14 ;    -     ;    -     ;     0.00 ;   1626.8 ;       5649.14 ;    28.39 ;       6468.25 ;    32.51 ;   83.66 ;
   6 ;   57 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   921.93 ;     0.00 ;  1227.80 ;     0.00 ;     0.00 ;     0.00 ;    7672.17 ;    -     ;    -     ;     0.00 ;   1626.8 ;       5649.14 ;    28.39 ;       6468.25 ;    32.51 ;   90.38 ;
   6 ;   57 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  6290.53 ;     0.00 ;     0.00 ;     0.00 ;    1108.47 ;    -     ;    -     ;     0.00 ;  13707.4 ;      34745.85 ;    67.33 ;      43703.62 ;    84.69 ;    0.00 ;
   6 ;   57 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  6484.49 ;     0.00 ;     0.00 ;     0.00 ;     527.91 ;    -     ;    -     ;     0.00 ;  13707.4 ;      34745.85 ;    67.33 ;      43703.62 ;    84.69 ;    0.00 ;
   6 ;   57 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  5312.99 ;     0.00 ;     0.00 ;     0.00 ;     -73.99 ;    -     ;    -     ;     0.00 ;  13707.4 ;      34745.85 ;    67.33 ;      43703.62 ;    84.69 ;    0.00 ;
   6 ;   57 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  5826.16 ;     0.00 ;     0.00 ;     0.00 ;     368.12 ;    -     ;    -     ;     0.00 ;  13707.4 ;      34745.85 ;    67.33 ;      43703.62 ;    84.69 ;   90.38 ;
   6 ;   57 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 17634.94 ;     0.00 ;     0.00 ;     0.00 ;  -12214.04 ;    -     ;    -     ;     0.00 ;  16961.3 ;      11583.86 ;    81.57 ;      11555.94 ;    81.38 ;    0.00 ;
   6 ;   57 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 16768.38 ;     0.00 ;     0.00 ;     0.00 ;  -11433.48 ;    -     ;    -     ;     0.00 ;  16961.3 ;      11583.86 ;    81.57 ;      11555.94 ;    81.38 ;    0.00 ;
   6 ;   57 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 15246.04 ;     0.00 ;     0.00 ;     0.00 ;  -10528.84 ;    -     ;    -     ;     0.00 ;  16961.3 ;      11583.86 ;    81.57 ;      11555.94 ;    81.38 ;    0.00 ;
   6 ;   57 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 16206.36 ;     0.00 ;     0.00 ;     0.00 ;  -11169.18 ;    -     ;    -     ;     0.00 ;  16961.3 ;      11583.86 ;    81.57 ;      11555.94 ;    81.38 ;    0.00 ;
   6 ;   57 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   57 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   57 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   57 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   58 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 33417.52 ;     0.00 ;     0.00 ;     0.00 ;    7724.08 ;  1900.00 ;  5811.05 ;     0.00 ;  49517.0 ;     110050.97 ;    53.86 ;     125088.95 ;    61.22 ;  106.21 ;
   6 ;   58 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 30276.81 ;    42.34 ;     0.00 ;     0.00 ;    7651.32 ;  1900.00 ;  5865.27 ;     0.00 ;  49517.0 ;     110050.97 ;    53.86 ;     125088.95 ;    61.22 ;  105.21 ;
   6 ;   58 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23668.16 ;   115.60 ;     0.00 ;     0.00 ;    5170.04 ;  1900.00 ;  4835.30 ;     0.00 ;  49517.0 ;     110050.97 ;    53.86 ;     125088.95 ;    61.22 ;  102.78 ;
   6 ;   58 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27674.06 ;    69.22 ;     0.00 ;     0.00 ;    6383.82 ;  1900.00 ;  5316.98 ;     0.00 ;  49517.0 ;     110050.97 ;    53.86 ;     125088.95 ;    61.22 ;   90.38 ;
   6 ;   58 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2364.25 ;     0.00 ;     0.00 ;     0.00 ;    9173.55 ;    -     ;    -     ;     0.00 ;   1640.3 ;       5649.14 ;    28.39 ;       6545.30 ;    32.90 ;  106.21 ;
   6 ;   58 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1175.54 ;     0.00 ;     0.00 ;     0.00 ;    8786.76 ;    -     ;    -     ;     0.00 ;   1640.3 ;       5649.14 ;    28.39 ;       6545.30 ;    32.90 ;  105.21 ;
   6 ;   58 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   552.91 ;     0.00 ;     0.00 ;     0.00 ;    6446.29 ;    -     ;    -     ;     0.00 ;   1640.3 ;       5649.14 ;    28.39 ;       6545.30 ;    32.90 ;  102.78 ;
   6 ;   58 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1164.55 ;     0.00 ;     0.00 ;     0.00 ;    7674.65 ;    -     ;    -     ;     0.00 ;   1640.3 ;       5649.14 ;    28.39 ;       6545.30 ;    32.90 ;   90.38 ;
   6 ;   58 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5486.35 ;     0.00 ;     0.00 ;     0.00 ;    1912.65 ;    -     ;    -     ;     0.00 ;   4683.2 ;      34745.85 ;    67.33 ;      36758.70 ;    71.23 ;  105.25 ;
   6 ;   58 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4846.54 ;     0.00 ;     0.00 ;     0.00 ;    2165.86 ;    -     ;    -     ;     0.00 ;   4683.2 ;      34745.85 ;    67.33 ;      36758.70 ;    71.23 ;  105.21 ;
   6 ;   58 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2012.38 ;     0.00 ;     0.00 ;     0.00 ;    3226.62 ;    -     ;    -     ;     0.00 ;   4683.2 ;      34745.85 ;    67.33 ;      36758.70 ;    71.23 ;  102.78 ;
   6 ;   58 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3544.83 ;     0.00 ;     0.00 ;     0.00 ;    2649.46 ;    -     ;    -     ;     0.00 ;   4683.2 ;      34745.85 ;    67.33 ;      36758.70 ;    71.23 ;   90.38 ;
   6 ;   58 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16750.8 ;      11583.86 ;    81.57 ;      11746.76 ;    82.72 ;    0.00 ;
   6 ;   58 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16750.8 ;      11583.86 ;    81.57 ;      11746.76 ;    82.72 ;    0.00 ;
   6 ;   58 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  16750.8 ;      11583.86 ;    81.57 ;      11746.76 ;    82.72 ;    0.00 ;
   6 ;   58 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  16750.8 ;      11583.86 ;    81.57 ;      11746.76 ;    82.72 ;    0.00 ;
   6 ;   58 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   58 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   58 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   58 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   59 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 33715.18 ;     0.00 ;     0.00 ;     0.00 ;    7426.42 ;  1900.00 ;  5811.05 ;     0.00 ;  50339.9 ;     110050.97 ;    53.86 ;     126592.72 ;    61.96 ;   98.54 ;
   6 ;   59 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 32243.79 ;     0.00 ;     0.00 ;     0.00 ;    5642.01 ;  1900.00 ;  5865.27 ;     0.00 ;  50339.9 ;     110050.97 ;    53.86 ;     126592.72 ;    61.96 ;   98.54 ;
   6 ;   59 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 24124.63 ;   106.72 ;     0.00 ;     0.00 ;    4704.70 ;  1900.00 ;  4835.30 ;     0.00 ;  50339.9 ;     110050.97 ;    53.86 ;     126592.72 ;    61.96 ;   94.13 ;
   6 ;   59 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 28419.87 ;    55.34 ;     0.00 ;     0.00 ;    5624.13 ;  1900.00 ;  5316.98 ;     0.00 ;  50339.9 ;     110050.97 ;    53.86 ;     126592.72 ;    61.96 ;   90.38 ;
   6 ;   59 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2451.46 ;     0.00 ;     0.00 ;     0.00 ;    9086.34 ;    -     ;    -     ;     0.00 ;   1796.6 ;       5649.14 ;    28.39 ;       6626.87 ;    33.31 ;   98.54 ;
   6 ;   59 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1674.73 ;     0.00 ;     0.00 ;     0.00 ;    8287.57 ;    -     ;    -     ;     0.00 ;   1796.6 ;       5649.14 ;    28.39 ;       6626.87 ;    33.31 ;   98.54 ;
   6 ;   59 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   519.69 ;     0.00 ;     0.00 ;     0.00 ;    6479.51 ;    -     ;    -     ;     0.00 ;   1796.6 ;       5649.14 ;    28.39 ;       6626.87 ;    33.31 ;   94.13 ;
   6 ;   59 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1279.59 ;     0.00 ;     0.00 ;     0.00 ;    7559.61 ;    -     ;    -     ;     0.00 ;   1796.6 ;       5649.14 ;    28.39 ;       6626.87 ;    33.31 ;   90.38 ;
   6 ;   59 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5427.95 ;     0.00 ;     0.00 ;     0.00 ;    1971.05 ;    -     ;    -     ;     0.00 ;   7926.4 ;      34745.85 ;    67.33 ;      40001.88 ;    77.51 ;   97.08 ;
   6 ;   59 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4841.35 ;     0.00 ;     0.00 ;     0.00 ;    2171.05 ;    -     ;    -     ;     0.00 ;   7926.4 ;      34745.85 ;    67.33 ;      40001.88 ;    77.51 ;   97.07 ;
   6 ;   59 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1580.26 ;     0.00 ;     0.00 ;     0.00 ;    3658.74 ;    -     ;    -     ;     0.00 ;   7926.4 ;      34745.85 ;    67.33 ;      40001.88 ;    77.51 ;   94.13 ;
   6 ;   59 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3304.31 ;     0.00 ;     0.00 ;     0.00 ;    2889.97 ;    -     ;    -     ;     0.00 ;   7926.4 ;      34745.85 ;    67.33 ;      40001.88 ;    77.51 ;   90.38 ;
   6 ;   59 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16750.4 ;      11583.86 ;    81.57 ;      11765.40 ;    82.85 ;    0.00 ;
   6 ;   59 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16750.4 ;      11583.86 ;    81.57 ;      11765.40 ;    82.85 ;    0.00 ;
   6 ;   59 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  16750.4 ;      11583.86 ;    81.57 ;      11765.40 ;    82.85 ;    0.00 ;
   6 ;   59 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  16750.4 ;      11583.86 ;    81.57 ;      11765.40 ;    82.85 ;    0.00 ;
   6 ;   59 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   59 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   59 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   59 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   60 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 32948.15 ;     0.00 ;     0.00 ;     0.00 ;    8193.45 ;  1900.00 ;  5811.05 ;     0.00 ;  45120.7 ;     110050.97 ;    53.86 ;     122493.14 ;    59.95 ;  106.04 ;
   6 ;   60 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 31750.40 ;     0.00 ;     0.00 ;     0.00 ;    6135.40 ;  1900.00 ;  5865.27 ;     0.00 ;  45120.7 ;     110050.97 ;    53.86 ;     122493.14 ;    59.95 ;  105.67 ;
   6 ;   60 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23891.62 ;    92.55 ;     0.00 ;     0.00 ;    4923.53 ;  1900.00 ;  4835.30 ;     0.00 ;  45120.7 ;     110050.97 ;    53.86 ;     122493.14 ;    59.95 ;  102.40 ;
   6 ;   60 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27989.70 ;    47.99 ;     0.00 ;     0.00 ;    6046.94 ;  1900.00 ;  5316.98 ;     0.00 ;  45120.7 ;     110050.97 ;    53.86 ;     122493.14 ;    59.95 ;   90.38 ;
   6 ;   60 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2884.24 ;     0.00 ;     0.00 ;     0.00 ;    8653.56 ;    -     ;    -     ;     0.00 ;   2402.9 ;       5649.14 ;    28.39 ;       6940.67 ;    34.88 ;  106.04 ;
   6 ;   60 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2086.71 ;     0.00 ;     0.00 ;     0.00 ;    7875.59 ;    -     ;    -     ;     0.00 ;   2402.9 ;       5649.14 ;    28.39 ;       6940.67 ;    34.88 ;  105.67 ;
   6 ;   60 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   719.30 ;     0.00 ;     0.00 ;     0.00 ;    6279.90 ;    -     ;    -     ;     0.00 ;   2402.9 ;       5649.14 ;    28.39 ;       6940.67 ;    34.88 ;  102.40 ;
   6 ;   60 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1586.91 ;     0.00 ;     0.00 ;     0.00 ;    7252.29 ;    -     ;    -     ;     0.00 ;   2402.9 ;       5649.14 ;    28.39 ;       6940.67 ;    34.88 ;   90.38 ;
   6 ;   60 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5435.74 ;     0.00 ;     0.00 ;     0.00 ;    1963.26 ;    -     ;    -     ;     0.00 ;   6300.1 ;      34745.85 ;    67.33 ;      38599.47 ;    74.80 ;  105.56 ;
   6 ;   60 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4849.14 ;     0.00 ;     0.00 ;     0.00 ;    2163.26 ;    -     ;    -     ;     0.00 ;   6300.1 ;      34745.85 ;    67.33 ;      38599.47 ;    74.80 ;  105.55 ;
   6 ;   60 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1599.48 ;     0.00 ;     0.00 ;     0.00 ;    3639.52 ;    -     ;    -     ;     0.00 ;   6300.1 ;      34745.85 ;    67.33 ;      38599.47 ;    74.80 ;  102.40 ;
   6 ;   60 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3318.02 ;     0.00 ;     0.00 ;     0.00 ;    2876.26 ;    -     ;    -     ;     0.00 ;   6300.1 ;      34745.85 ;    67.33 ;      38599.47 ;    74.80 ;   90.38 ;
   6 ;   60 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  17564.3 ;      11583.86 ;    81.57 ;      11613.94 ;    81.79 ;    0.00 ;
   6 ;   60 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  17564.3 ;      11583.86 ;    81.57 ;      11613.94 ;    81.79 ;    0.00 ;
   6 ;   60 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  17564.3 ;      11583.86 ;    81.57 ;      11613.94 ;    81.79 ;    0.00 ;
   6 ;   60 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  17564.3 ;      11583.86 ;    81.57 ;      11613.94 ;    81.79 ;    0.00 ;
   6 ;   60 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   60 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   60 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   60 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   61 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 30965.36 ;     0.00 ;     0.00 ;     0.00 ;   10706.24 ;  1900.00 ;  5811.05 ;     0.00 ;  54711.0 ;     110050.97 ;    53.86 ;     130331.48 ;    63.79 ;   84.33 ;
   6 ;   61 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 28609.05 ;    57.02 ;     0.00 ;     0.00 ;    9863.78 ;  1900.00 ;  5865.27 ;     0.00 ;  54711.0 ;     110050.97 ;    53.86 ;     130331.48 ;    63.79 ;   83.51 ;
   6 ;   61 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 22896.22 ;   115.60 ;     0.00 ;     0.00 ;    6471.98 ;  1900.00 ;  4835.30 ;     0.00 ;  54711.0 ;     110050.97 ;    53.86 ;     130331.48 ;    63.79 ;   79.51 ;
